year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,datetime,NO2_sat_flag,HCHO_sat_flag,ratio_sat_flag,O3_target_lag1,O3_target_lag24,O3_target_lag168,NO2_target_lag1,NO2_target_lag24,NO2_target_lag168
2020,3,19,7,10.91,108.59,25.7,6.6,1.24,-2.27,4.62,1.46,2.08,0.7,106.68,16.02,2020-03-19 07:00:00,1,1,1,99.7,116.13,51.67,18.12,3.22,26.42
2020,3,19,8,10.44,115.18,26.75,6.56,2.35,-2.35,4.77,1.46,2.08,0.7,121.83,6.75,2020-03-19 08:00:00,1,1,1,106.68,115.25,60.98,16.02,1.18,31.45
2020,3,19,9,9.98,121.77,27.66,6.52,3.46,-2.44,4.91,1.46,2.08,0.7,121.4,3.88,2020-03-19 09:00:00,1,1,1,121.83,112.22,68.77,6.75,0.68,40.95
2020,3,19,10,8.48,118.41,27.02,6.52,3.12,-2.09,4.98,1.46,2.08,0.7,125.15,1.13,2020-03-19 10:00:00,1,1,1,121.4,116.9,69.75,3.88,3.35,48.55
2020,3,19,11,6.99,115.05,26.56,6.52,2.79,-1.75,5.06,1.46,2.08,0.7,126.5,3.5,2020-03-19 11:00:00,1,1,1,125.15,108.12,67.38,1.13,4.75,53.1
2020,3,19,12,5.49,111.69,27.57,6.53,2.45,-1.41,5.13,1.46,2.08,0.7,110.88,11.78,2020-03-19 12:00:00,1,1,1,126.5,89.02,70.58,3.5,10.68,53.45
2020,3,19,13,8.2,103.79,28.49,6.44,2.31,-1.36,4.9,1.46,2.08,0.7,68.6,40.3,2020-03-19 13:00:00,1,1,1,110.88,36.95,26.32,11.78,61.88,79.97
2020,3,19,14,10.91,95.88,27.9,6.36,2.17,-1.32,4.67,1.46,2.08,0.7,38.88,58.75,2020-03-19 14:00:00,1,1,1,68.6,4.02,4.4,40.3,89.07,83.97
2020,3,19,15,13.61,87.97,27.94,6.27,2.02,-1.28,4.43,1.46,2.08,0.7,15.25,76.65,2020-03-19 15:00:00,1,1,1,38.88,3.72,3.07,58.75,83.0,90.42
2020,3,19,16,10.44,164.47,27.81,6.38,1.2,-1.18,4.86,1.46,2.08,0.7,6.53,82.05,2020-03-19 16:00:00,1,1,1,15.25,4.15,3.88,76.65,82.53,90.47
2020,3,19,17,7.26,240.97,27.41,6.49,0.38,-1.08,5.28,1.46,2.08,0.7,4.83,74.55,2020-03-19 17:00:00,1,1,1,6.53,4.9,2.28,82.05,77.75,74.55
2020,3,19,18,4.09,317.47,28.54,6.6,-0.44,-0.99,5.71,1.46,2.08,0.7,5.58,68.53,2020-03-19 18:00:00,1,1,1,4.83,5.72,2.55,74.55,72.03,60.0
2020,3,19,19,5.08,250.09,28.46,6.59,0.78,-1.5,5.47,1.46,2.08,0.7,5.85,66.9,2020-03-19 19:00:00,1,1,1,5.58,5.62,2.62,68.53,61.58,52.4
2020,3,19,20,6.08,182.71,27.75,6.57,2.0,-2.01,5.23,1.46,2.08,0.7,7.9,67.62,2020-03-19 20:00:00,1,1,1,5.85,8.25,4.65,66.9,49.88,42.67
2020,3,19,21,7.07,115.32,28.42,6.56,3.22,-2.53,4.99,1.46,2.08,0.7,9.67,71.4,2020-03-19 21:00:00,1,1,1,7.9,7.07,3.1,67.62,55.8,29.2
2020,3,19,22,7.56,126.39,26.66,6.67,2.89,-2.17,4.77,1.46,2.08,0.7,14.38,54.22,2020-03-19 22:00:00,1,1,1,9.67,7.07,2.9,71.4,46.58,28.9
2020,3,19,23,8.06,137.45,26.87,6.78,2.55,-1.81,4.56,1.46,2.08,0.7,9.47,53.0,2020-03-19 23:00:00,1,1,1,14.38,6.3,2.95,54.22,41.62,22.93
2020,3,21,0,10.2,126.81,19.44,7.49,-0.56,-0.67,4.46,0.29,1.25,0.23,5.27,43.6,2020-03-21 00:00:00,1,1,1,9.47,6.03,2.93,53.0,37.62,26.6
2020,3,21,1,21.33,111.07,19.55,7.01,0.47,-1.03,4.07,0.29,1.25,0.23,5.25,30.5,2020-03-21 01:00:00,1,1,1,5.27,7.7,2.85,43.6,51.9,23.43
2020,3,21,2,32.46,95.33,19.12,6.53,1.49,-1.39,3.68,0.29,1.25,0.23,6.4,51.58,2020-03-21 02:00:00,1,1,1,5.25,8.32,3.05,30.5,52.3,22.57
2020,3,21,3,43.59,79.6,18.47,6.05,2.51,-1.75,3.29,0.29,1.25,0.23,20.78,29.67,2020-03-21 03:00:00,1,1,1,6.4,16.6,3.42,51.58,48.35,51.3
2020,3,21,4,31.34,106.03,18.53,6.32,2.03,-1.3,3.41,0.29,1.25,0.23,42.58,21.62,2020-03-21 04:00:00,1,1,1,20.78,46.12,20.0,29.67,35.98,70.58
2020,3,21,5,19.09,132.46,18.5,6.59,1.55,-0.86,3.54,0.29,1.25,0.23,68.3,18.33,2020-03-21 05:00:00,1,1,1,42.58,82.45,52.53,21.62,14.55,39.6
2020,3,21,6,6.84,158.89,18.05,6.85,1.07,-0.42,3.66,0.29,1.25,0.23,103.5,15.02,2020-03-21 06:00:00,1,1,1,68.3,99.7,84.42,18.33,18.12,25.93
2020,3,21,7,25.18,120.45,18.46,7.5,0.27,-0.2,3.35,0.29,1.25,0.23,137.75,20.2,2020-03-21 07:00:00,1,1,1,103.5,106.68,103.9,15.02,16.02,18.23
2020,3,21,8,43.51,82.01,17.81,8.15,-0.53,0.01,3.03,0.29,1.25,0.23,153.52,23.82,2020-03-21 08:00:00,1,1,1,137.75,121.83,118.97,20.2,6.75,18.07
2020,3,21,9,61.84,43.56,17.6,8.8,-1.33,0.22,2.71,0.29,1.25,0.23,159.43,6.25,2020-03-21 09:00:00,1,1,1,153.52,121.4,118.28,23.82,3.88,16.2
2020,3,21,10,62.41,42.99,17.07,9.34,-1.96,0.72,3.02,0.29,1.25,0.23,136.82,9.82,2020-03-21 10:00:00,1,1,1,159.43,125.15,110.08,6.25,1.13,14.38
2020,3,21,11,62.99,42.42,17.12,9.87,-2.59,1.21,3.32,0.29,1.25,0.23,102.55,5.9,2020-03-21 11:00:00,1,1,1,136.82,126.5,101.05,9.82,3.5,16.27
2020,3,21,12,63.56,41.85,15.88,10.41,-3.22,1.7,3.63,0.29,1.25,0.23,91.43,10.07,2020-03-21 12:00:00,1,1,1,102.55,110.88,90.88,5.9,11.78,16.18
2020,3,21,13,49.15,48.84,15.55,10.2,-2.39,1.4,3.12,0.29,1.25,0.23,45.03,48.73,2020-03-21 13:00:00,1,1,1,91.43,68.6,63.47,10.07,40.3,29.98
2020,3,21,14,34.75,55.84,15.08,9.99,-1.55,1.11,2.61,0.29,1.25,0.23,5.17,88.53,2020-03-21 14:00:00,1,1,1,45.03,38.88,8.42,48.73,58.75,69.38
2020,3,21,15,20.34,62.83,14.88,9.78,-0.72,0.81,2.09,0.29,1.25,0.23,4.1,79.08,2020-03-21 15:00:00,1,1,1,5.17,15.25,2.77,88.53,76.65,70.17
2020,3,21,16,15.31,84.29,15.17,9.85,-0.64,-0.65,2.36,0.29,1.25,0.23,5.9,78.0,2020-03-21 16:00:00,1,1,1,4.1,6.53,2.32,79.08,82.05,68.55
2020,3,21,17,10.29,105.74,15.43,9.91,-0.56,-2.12,2.63,0.29,1.25,0.23,6.92,74.9,2020-03-21 17:00:00,1,1,1,5.9,4.83,2.38,78.0,74.55,62.5
2020,3,21,18,5.26,127.2,16.01,9.97,-0.48,-3.58,2.89,0.29,1.25,0.23,7.2,82.6,2020-03-21 18:00:00,1,1,1,6.92,5.58,2.7,74.9,68.53,54.85
2020,3,21,19,5.79,125.25,15.88,9.88,-1.06,-2.09,3.36,0.29,1.25,0.23,8.12,69.9,2020-03-21 19:00:00,1,1,1,7.2,5.85,2.35,82.6,66.9,56.17
2020,3,21,20,6.31,123.3,15.82,9.79,-1.65,-0.6,3.82,0.29,1.25,0.23,18.05,49.3,2020-03-21 20:00:00,1,1,1,8.12,7.9,3.7,69.9,67.62,47.37
2020,3,21,21,6.83,121.34,15.21,9.7,-2.24,0.89,4.29,0.29,1.25,0.23,31.7,43.9,2020-03-21 21:00:00,1,1,1,18.05,9.67,4.9,49.3,71.4,53.3
2020,3,21,22,9.88,117.62,14.76,9.81,-0.84,-0.17,4.19,0.29,1.25,0.23,43.12,41.43,2020-03-21 22:00:00,1,1,1,31.7,14.38,15.28,43.9,54.22,31.97
2020,3,21,23,12.93,113.9,14.54,9.91,0.56,-1.23,4.1,0.29,1.25,0.23,26.85,34.7,2020-03-21 23:00:00,1,1,1,43.12,9.47,19.7,41.43,53.0,25.95
2020,3,30,0,91.75,44.25,34.04,14.25,-0.98,1.9,-0.32,0.25,2.05,0.12,30.83,23.02,2020-03-30 00:00:00,1,1,1,26.85,5.27,15.67,34.7,43.6,27.52
2020,3,30,1,92.03,39.72,34.34,14.39,-2.03,1.59,-0.48,0.25,2.05,0.12,29.35,21.03,2020-03-30 01:00:00,1,1,1,30.83,5.25,13.37,23.02,30.5,30.82
2020,3,30,2,92.31,35.2,35.17,14.53,-3.07,1.29,-0.64,0.25,2.05,0.12,27.47,17.62,2020-03-30 02:00:00,1,1,1,29.35,6.4,12.6,21.03,51.58,35.5
2020,3,30,3,92.59,30.67,35.57,14.66,-4.11,0.99,-0.81,0.25,2.05,0.12,39.2,12.07,2020-03-30 03:00:00,1,1,1,27.47,20.78,25.62,17.62,29.67,31.2
2020,3,30,4,94.55,33.12,35.87,14.75,-3.67,1.32,-0.76,0.25,2.05,0.12,55.25,8.5,2020-03-30 04:00:00,1,1,1,39.2,42.58,43.78,12.07,21.62,24.9
2020,3,30,5,96.51,35.57,36.19,14.84,-3.24,1.66,-0.72,0.25,2.05,0.12,67.25,7.88,2020-03-30 05:00:00,1,1,1,55.25,68.3,64.0,8.5,18.33,21.8
2020,3,30,6,98.48,38.03,35.7,14.93,-2.8,2.0,-0.68,0.25,2.05,0.12,73.85,7.38,2020-03-30 06:00:00,1,1,1,67.25,103.5,79.4,7.88,15.02,14.63
2020,3,30,7,97.57,33.09,36.82,14.74,-1.89,1.72,-0.92,0.25,2.05,0.12,78.32,6.4,2020-03-30 07:00:00,1,1,1,73.85,137.75,85.9,7.38,20.2,12.68
2020,3,30,8,96.65,28.15,33.79,14.55,-0.98,1.45,-1.16,0.25,2.05,0.12,78.38,5.83,2020-03-30 08:00:00,1,1,1,78.32,153.52,86.3,6.4,23.82,13.03
2020,3,30,9,95.74,23.21,33.6,14.37,-0.07,1.18,-1.4,0.02,2.05,0.12,79.47,6.38,2020-03-30 09:00:00,1,1,1,78.38,159.43,88.1,5.83,6.25,12.95
2020,3,30,10,96.47,24.09,32.84,14.21,0.28,1.2,-0.81,0.02,2.05,0.12,79.85,6.35,2020-03-30 10:00:00,1,1,1,79.47,136.82,91.45,6.38,9.82,12.6
2020,3,30,11,97.2,24.97,28.99,14.04,0.62,1.22,-0.21,0.02,2.05,0.12,79.45,5.72,2020-03-30 11:00:00,1,1,1,79.85,102.55,89.9,6.35,5.9,13.68
2020,3,30,12,97.93,25.84,30.05,13.88,0.97,1.24,0.38,0.02,2.05,0.12,77.38,6.52,2020-03-30 12:00:00,1,1,1,79.45,91.43,80.55,5.72,10.07,16.85
2020,3,30,13,98.59,25.98,25.06,14.03,1.09,0.89,0.62,0.02,2.05,0.12,73.07,6.78,2020-03-30 13:00:00,1,1,1,77.38,45.03,60.17,6.52,48.73,27.9
2020,3,30,14,99.26,26.13,27.69,14.17,1.22,0.55,0.87,0.02,2.05,0.12,64.1,9.82,2020-03-30 14:00:00,1,1,1,73.07,5.17,12.23,6.78,88.53,62.3
2020,3,30,15,99.92,26.27,27.9,14.32,1.34,0.21,1.11,0.02,2.05,0.12,49.85,16.45,2020-03-30 15:00:00,1,1,1,64.1,4.1,1.85,9.82,79.08,70.5
2020,3,30,16,82.36,59.84,25.24,14.01,2.51,0.22,0.68,0.02,2.05,0.12,35.62,22.4,2020-03-30 16:00:00,1,1,1,49.85,5.9,2.35,16.45,78.0,68.27
2020,3,30,17,64.8,93.42,29.78,13.71,3.69,0.23,0.24,0.02,2.05,0.12,27.58,23.43,2020-03-30 17:00:00,1,1,1,35.62,6.92,2.85,22.4,74.9,66.2
2020,3,30,18,47.23,126.99,30.32,13.4,4.86,0.24,-0.19,0.02,2.05,0.12,24.68,22.2,2020-03-30 18:00:00,1,1,1,27.58,7.2,2.65,23.43,82.6,62.42
2020,3,30,19,71.38,89.73,30.51,13.45,2.96,0.18,-0.25,0.02,2.05,0.12,26.05,18.95,2020-03-30 19:00:00,1,1,1,24.68,8.12,2.67,22.2,69.9,58.3
2020,3,30,20,95.52,52.46,31.78,13.51,1.06,0.12,-0.32,0.02,2.05,0.12,26.55,17.4,2020-03-30 20:00:00,1,1,1,26.05,18.05,4.65,18.95,49.3,54.15
2020,3,30,21,119.67,15.2,31.08,13.57,-0.85,0.06,-0.39,0.02,2.05,0.12,33.65,14.8,2020-03-30 21:00:00,1,1,1,26.55,31.7,2.5,17.4,43.9,51.8
2020,3,30,22,123.73,14.63,31.84,12.74,-1.5,0.74,-0.41,0.02,2.05,0.12,33.53,11.98,2020-03-30 22:00:00,1,1,1,33.65,43.12,2.27,14.8,41.43,45.27
2020,3,30,23,127.79,14.07,34.65,11.92,-2.15,1.41,-0.43,0.02,2.05,0.12,33.48,11.68,2020-03-30 23:00:00,1,1,1,33.53,26.85,3.38,11.98,34.7,39.08
2020,4,2,0,66.71,81.79,27.28,11.6,-3.28,0.48,2.98,0.2,0.18,1.11,36.85,5.92,2020-04-02 00:00:00,1,1,1,33.48,30.83,8.6,11.68,23.02,32.45
2020,4,2,1,64.44,91.75,28.38,11.55,-3.04,1.05,2.33,0.2,0.18,1.11,34.85,7.42,2020-04-02 01:00:00,1,1,1,36.85,29.35,6.7,5.92,21.03,32.35
2020,4,2,2,62.18,101.7,28.67,11.49,-2.81,1.62,1.68,0.2,0.18,1.11,35.1,8.68,2020-04-02 02:00:00,1,1,1,34.85,27.47,7.28,7.42,17.62,33.1
2020,4,2,3,59.92,111.65,28.29,11.44,-2.57,2.19,1.03,0.2,0.18,1.11,47.47,7.82,2020-04-02 03:00:00,1,1,1,35.1,39.2,16.48,8.68,12.07,41.0
2020,4,2,4,61.27,100.02,28.61,11.07,-3.22,1.59,1.06,0.2,0.18,1.11,58.38,6.88,2020-04-02 04:00:00,1,1,1,47.47,55.25,29.42,7.82,8.5,39.17
2020,4,2,5,62.62,88.39,28.07,10.7,-3.87,1.0,1.1,0.2,0.18,1.11,66.2,5.92,2020-04-02 05:00:00,1,1,1,58.38,67.25,31.42,6.88,7.88,36.92
2020,4,2,6,63.97,76.75,27.95,10.33,-4.52,0.4,1.14,0.2,0.18,1.11,66.88,5.12,2020-04-02 06:00:00,1,1,1,66.2,73.85,50.33,5.92,7.38,34.4
2020,4,2,7,62.77,85.34,27.28,9.87,-2.93,0.52,1.37,0.2,0.18,1.11,68.05,4.53,2020-04-02 07:00:00,1,1,1,66.88,78.32,63.77,5.12,6.4,26.8
2020,4,2,8,61.58,93.92,28.36,9.41,-1.33,0.64,1.61,0.2,0.18,1.11,72.47,4.22,2020-04-02 08:00:00,1,1,1,68.05,78.38,71.3,4.53,5.83,15.02
2020,4,2,9,60.38,102.51,28.83,8.94,0.27,0.75,1.84,0.2,0.18,1.11,71.5,3.6,2020-04-02 09:00:00,1,1,1,72.47,79.47,72.12,4.22,6.38,18.0
2020,4,2,10,59.3,109.5,28.78,9.19,1.39,0.11,1.54,0.2,0.18,1.11,75.42,3.98,2020-04-02 10:00:00,1,1,1,71.5,79.85,66.4,3.6,6.35,18.9
2020,4,2,11,58.22,116.48,28.3,9.43,2.52,-0.53,1.24,0.2,0.18,1.11,77.95,4.1,2020-04-02 11:00:00,1,1,1,75.42,79.45,63.82,3.98,5.72,22.83
2020,4,2,12,57.14,123.47,28.5,9.67,3.65,-1.18,0.94,0.2,0.18,1.11,80.47,4.33,2020-04-02 12:00:00,1,1,1,77.95,77.38,59.93,4.1,6.52,32.97
2020,4,2,13,78.59,88.25,28.75,11.61,2.63,0.21,0.09,0.2,0.18,1.11,81.12,5.0,2020-04-02 13:00:00,1,1,1,80.47,73.07,27.25,4.33,6.78,68.75
2020,4,2,14,100.04,53.03,29.41,13.54,1.61,1.59,-0.77,0.2,0.18,1.11,71.37,7.82,2020-04-02 14:00:00,1,1,1,81.12,64.1,4.53,5.0,9.82,88.8
2020,4,2,15,121.49,17.81,30.41,15.47,0.59,2.98,-1.62,0.2,0.18,1.11,57.52,11.8,2020-04-02 15:00:00,1,1,1,71.37,49.85,6.62,7.82,16.45,87.38
2020,4,2,16,117.04,18.89,29.97,15.34,0.88,2.36,-1.29,0.2,0.18,1.11,56.48,9.9,2020-04-02 16:00:00,1,1,1,57.52,35.62,6.22,11.8,22.4,86.55
2020,4,2,17,112.6,19.97,29.93,15.21,1.16,1.75,-0.96,0.2,0.18,1.11,53.22,9.62,2020-04-02 17:00:00,1,1,1,56.48,27.58,7.12,9.9,23.43,79.1
2020,4,2,18,108.15,21.06,29.5,15.08,1.44,1.13,-0.63,0.2,0.18,1.11,53.95,9.53,2020-04-02 18:00:00,1,1,1,53.22,24.68,7.0,9.62,22.2,71.33
2020,4,2,19,99.43,25.68,28.57,15.29,1.26,0.43,-0.55,0.2,0.18,1.11,44.6,11.6,2020-04-02 19:00:00,1,1,1,53.95,26.05,7.2,9.53,18.95,60.35
2020,4,2,20,90.72,30.31,29.44,15.5,1.08,-0.27,-0.46,0.2,0.18,1.11,43.05,10.47,2020-04-02 20:00:00,1,1,1,44.6,26.55,8.0,11.6,17.4,55.3
2020,4,2,21,82.0,34.93,29.6,15.71,0.9,-0.97,-0.38,0.2,0.18,1.11,49.7,9.7,2020-04-02 21:00:00,1,1,1,43.05,33.65,7.1,10.47,14.8,46.6
2020,4,2,22,78.56,38.89,29.18,16.17,0.1,-0.31,0.54,0.2,0.18,1.11,50.08,8.38,2020-04-02 22:00:00,1,1,1,49.7,33.53,7.35,9.7,11.98,42.4
2020,4,2,23,75.12,42.85,29.04,16.64,-0.7,0.34,1.45,0.2,0.18,1.11,43.88,10.83,2020-04-02 23:00:00,1,1,1,50.08,33.48,8.62,8.38,11.68,40.05
2020,4,3,0,71.68,46.81,28.51,17.1,-1.5,0.99,2.36,,0.86,,39.7,13.5,2020-04-03 00:00:00,0,1,0,43.88,36.85,13.45,10.83,5.92,18.38
2020,4,3,1,75.44,49.84,28.84,16.74,-2.13,1.04,2.06,,0.86,,31.07,14.38,2020-04-03 01:00:00,0,1,0,39.7,34.85,9.85,13.5,7.42,26.05
2020,4,3,2,79.19,52.87,29.49,16.38,-2.76,1.09,1.75,,0.86,,31.3,13.58,2020-04-03 02:00:00,0,1,0,31.07,35.1,22.73,14.38,8.68,21.07
2020,4,3,3,82.95,55.9,28.41,16.01,-3.39,1.14,1.44,,0.86,,51.85,10.83,2020-04-03 03:00:00,0,1,0,31.3,47.47,15.32,13.58,7.82,29.0
2020,4,3,4,79.65,78.68,28.28,15.76,-3.16,0.86,1.2,,0.86,,76.47,8.12,2020-04-03 04:00:00,0,1,0,51.85,58.38,21.3,10.83,6.88,23.18
2020,4,3,5,76.35,101.46,25.85,15.5,-2.92,0.58,0.95,,0.86,,86.68,6.8,2020-04-03 05:00:00,0,1,0,76.47,66.2,33.05,8.12,5.92,19.1
2020,4,3,6,73.05,124.24,25.84,15.24,-2.68,0.3,0.71,,0.86,,91.27,6.05,2020-04-03 06:00:00,0,1,0,86.68,66.88,43.0,6.8,5.12,16.23
2020,4,3,7,84.77,128.57,25.97,15.67,-0.9,0.32,0.77,,0.86,,93.35,5.97,2020-04-03 07:00:00,0,1,0,91.27,68.05,52.72,6.05,4.53,20.02
2020,4,3,8,96.49,132.9,27.15,16.1,0.89,0.34,0.82,,0.86,,93.78,6.17,2020-04-03 08:00:00,0,1,0,93.35,72.47,49.48,5.97,4.22,31.1
2020,4,3,9,108.22,137.24,27.79,16.53,2.67,0.36,0.88,,0.86,,93.9,5.65,2020-04-03 09:00:00,0,1,0,93.78,71.5,40.3,6.17,3.6,32.9
2020,4,3,10,87.07,132.09,27.47,16.07,2.94,0.17,0.59,,0.86,,95.28,4.97,2020-04-03 10:00:00,0,1,0,93.9,75.42,73.58,5.65,3.98,9.93
2020,4,3,11,65.92,126.94,26.89,15.61,3.22,-0.02,0.3,,0.86,,94.68,5.2,2020-04-03 11:00:00,0,1,0,95.28,77.95,46.4,4.97,4.1,40.35
2020,4,3,12,44.77,121.8,25.22,15.15,3.49,-0.21,0.01,,0.86,,93.45,5.08,2020-04-03 12:00:00,0,1,0,94.68,80.47,25.75,5.2,4.33,58.55
2020,4,3,13,57.57,90.65,25.35,15.25,2.92,0.42,0.05,,0.86,,89.7,5.7,2020-04-03 13:00:00,0,1,0,93.45,81.12,13.3,5.08,5.0,61.47
2020,4,3,14,70.37,59.5,25.47,15.36,2.34,1.04,0.08,,0.86,,79.2,8.5,2020-04-03 14:00:00,0,1,0,89.7,71.37,11.6,5.7,7.82,53.17
2020,4,3,15,83.18,28.35,26.31,15.46,1.76,1.67,0.12,,0.86,,61.55,16.05,2020-04-03 15:00:00,0,1,0,79.2,57.52,6.63,8.5,11.8,52.38
2020,4,3,16,85.68,30.24,26.62,15.69,0.68,1.07,-0.32,,0.86,,42.67,23.8,2020-04-03 16:00:00,0,1,0,61.55,56.48,5.7,16.05,9.9,44.55
2020,4,3,17,88.19,32.14,26.19,15.92,-0.39,0.46,-0.76,,0.86,,33.1,24.75,2020-04-03 17:00:00,0,1,0,42.67,53.22,5.78,23.8,9.62,50.12
2020,4,3,18,90.69,34.03,25.9,16.15,-1.47,-0.15,-1.21,,0.86,,30.93,25.57,2020-04-03 18:00:00,0,1,0,33.1,53.95,13.1,24.75,9.53,45.55
2020,4,3,19,85.84,42.21,26.13,16.15,-0.85,0.11,-0.92,,0.86,,29.98,22.7,2020-04-03 19:00:00,0,1,0,30.93,44.6,12.7,25.57,11.6,35.62
2020,4,3,20,80.98,50.39,26.44,16.14,-0.23,0.37,-0.64,,0.86,,25.85,20.6,2020-04-03 20:00:00,0,1,0,29.98,43.05,12.45,22.7,10.47,47.6
2020,4,3,21,76.13,58.57,26.68,16.14,0.39,0.63,-0.36,,0.86,,24.32,19.4,2020-04-03 21:00:00,0,1,0,25.85,49.7,16.43,20.6,9.7,43.3
2020,4,3,22,105.54,75.55,26.92,16.07,-0.08,0.82,-0.36,,0.86,,17.57,21.53,2020-04-03 22:00:00,0,1,0,24.32,50.08,10.68,19.4,8.38,31.67
2020,4,3,23,134.95,92.53,26.37,16.01,-0.55,1.01,-0.35,,0.86,,22.65,18.95,2020-04-03 23:00:00,0,1,0,17.57,43.88,9.12,21.53,10.83,25.85
2020,4,4,0,164.35,109.5,25.97,15.94,-1.02,1.21,-0.35,0.17,1.05,0.16,24.02,20.02,2020-04-04 00:00:00,1,1,1,22.65,39.7,8.35,18.95,13.5,27.1
2020,4,4,1,126.78,153.36,26.73,16.12,-0.47,0.97,0.01,0.17,1.05,0.16,20.23,21.98,2020-04-04 01:00:00,1,1,1,24.02,31.07,7.77,20.02,14.38,30.15
2020,4,4,2,89.2,197.21,25.11,16.3,0.08,0.73,0.38,0.17,1.05,0.16,27.5,19.73,2020-04-04 02:00:00,1,1,1,20.23,31.3,8.82,21.98,13.58,33.08
2020,4,4,3,51.62,241.07,24.59,16.47,0.64,0.48,0.74,0.17,1.05,0.16,53.05,16.62,2020-04-04 03:00:00,1,1,1,27.5,51.85,29.25,19.73,10.83,53.3
2020,4,4,4,53.66,209.78,21.86,16.79,1.9,0.57,0.81,0.17,1.05,0.16,78.83,11.02,2020-04-04 04:00:00,1,1,1,53.05,76.47,63.07,16.62,8.12,44.73
2020,4,4,5,55.7,178.5,22.04,17.11,3.17,0.65,0.89,0.17,1.05,0.16,87.55,7.7,2020-04-04 05:00:00,1,1,1,78.83,86.68,66.3,11.02,6.8,31.05
2020,4,4,6,57.74,147.21,22.53,17.42,4.44,0.73,0.97,0.17,1.05,0.16,93.07,7.43,2020-04-04 06:00:00,1,1,1,87.55,91.27,81.88,7.7,6.05,14.22
2020,4,4,7,71.58,117.04,23.05,18.08,3.44,0.54,0.52,0.17,1.05,0.16,93.92,6.0,2020-04-04 07:00:00,1,1,1,93.07,93.35,89.93,7.43,5.97,11.47
2020,4,4,8,85.43,86.88,22.38,18.74,2.44,0.35,0.06,0.17,1.05,0.16,87.85,5.25,2020-04-04 08:00:00,1,1,1,93.92,93.78,102.23,6.0,6.17,5.45
2020,4,4,9,99.27,56.71,22.61,19.4,1.44,0.16,-0.39,0.17,1.05,0.16,83.75,4.38,2020-04-04 09:00:00,1,1,1,87.85,93.9,101.12,5.25,5.65,3.08
2020,4,4,10,95.35,49.39,22.6,19.32,0.28,0.37,-0.58,0.17,1.05,0.16,82.05,4.03,2020-04-04 10:00:00,1,1,1,83.75,95.28,99.88,4.38,4.97,11.35
2020,4,4,11,91.44,42.07,22.14,19.23,-0.87,0.58,-0.77,0.17,1.05,0.16,83.1,4.47,2020-04-04 11:00:00,1,1,1,82.05,94.68,101.3,4.03,5.2,6.45
2020,4,4,12,87.52,34.75,22.66,19.15,-2.03,0.79,-0.95,0.17,1.05,0.16,87.65,5.35,2020-04-04 12:00:00,1,1,1,83.1,93.45,99.45,4.47,5.08,11.7
2020,4,4,13,86.73,33.29,22.63,19.14,-3.15,1.05,-1.29,0.17,1.05,0.16,84.45,5.47,2020-04-04 13:00:00,1,1,1,87.65,89.7,71.33,5.35,5.7,33.42
2020,4,4,14,85.94,31.83,22.34,19.14,-4.27,1.32,-1.63,0.17,1.05,0.16,71.47,9.08,2020-04-04 14:00:00,1,1,1,84.45,79.2,12.95,5.47,8.5,84.58
2020,4,4,15,85.14,30.37,22.62,19.13,-5.4,1.58,-1.97,0.17,1.05,0.16,47.83,20.3,2020-04-04 15:00:00,1,1,1,71.47,61.55,6.45,9.08,16.05,81.9
2020,4,4,16,83.86,31.89,22.26,19.19,-5.4,2.07,-1.49,0.17,1.05,0.16,25.7,34.42,2020-04-04 16:00:00,1,1,1,47.83,42.67,6.92,20.3,23.8,77.05
2020,4,4,17,82.58,33.41,22.6,19.26,-5.41,2.55,-1.01,0.17,1.05,0.16,20.15,32.23,2020-04-04 17:00:00,1,1,1,25.7,33.1,8.88,34.42,24.75,65.27
2020,4,4,18,81.3,34.93,22.26,19.32,-5.42,3.04,-0.52,0.17,1.05,0.16,5.7,48.55,2020-04-04 18:00:00,1,1,1,20.15,30.93,7.95,32.23,25.57,60.62
2020,4,4,19,83.33,40.59,20.64,19.21,-4.03,2.54,-0.05,0.17,1.05,0.16,3.85,45.05,2020-04-04 19:00:00,1,1,1,5.7,29.98,10.28,48.55,22.7,53.2
2020,4,4,20,85.35,46.25,19.89,19.09,-2.64,2.04,0.43,0.17,1.05,0.16,9.75,38.62,2020-04-04 20:00:00,1,1,1,3.85,25.85,10.2,45.05,20.6,46.1
2020,4,4,21,87.38,51.9,19.73,18.97,-1.25,1.53,0.91,0.17,1.05,0.16,15.6,31.2,2020-04-04 21:00:00,1,1,1,9.75,24.32,11.85,38.62,19.4,45.0
2020,4,4,22,85.43,45.33,19.97,19.13,0.08,0.5,-0.12,0.17,1.05,0.16,16.32,24.4,2020-04-04 22:00:00,1,1,1,15.6,17.57,13.35,31.2,21.53,33.43
2020,4,4,23,83.49,38.75,20.61,19.29,1.41,-0.53,-1.14,0.17,1.05,0.16,13.22,23.75,2020-04-04 23:00:00,1,1,1,16.32,22.65,13.55,24.4,18.95,29.38
2020,4,7,0,65.91,46.92,12.46,20.03,-1.87,2.76,0.82,0.19,1.41,0.14,37.02,12.25,2020-04-07 00:00:00,1,1,1,13.22,24.02,9.28,23.75,20.02,44.4
