year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,datetime,NO2_sat_flag,HCHO_sat_flag,ratio_sat_flag,O3_target_lag1,O3_target_lag24,O3_target_lag168,NO2_target_lag1,NO2_target_lag24,NO2_target_lag168
2020,3,9,1,43.09,70.82,11.88,11.06,0.55,-0.47,1.84,0.41,3.93,0.1,5.03,48.05,2020-03-09 01:00:00,1,1,1,9.35,17.15,4.9,33.28,27.25,69.7
2020,3,9,2,33.03,95.57,11.39,11.39,-0.88,-0.27,1.84,0.41,3.93,0.1,6.92,45.15,2020-03-09 02:00:00,1,1,1,5.03,37.85,4.6,48.05,37.6,63.0
2020,3,9,3,22.97,120.32,11.21,11.73,-2.3,-0.07,1.84,0.41,3.93,0.1,8.55,46.38,2020-03-09 03:00:00,1,1,1,6.92,11.3,5.78,45.15,77.6,65.38
2020,3,9,4,28.51,98.49,8.86,11.54,-2.34,-0.11,1.81,0.41,3.93,0.1,21.05,25.88,2020-03-09 04:00:00,1,1,1,8.55,7.9,16.4,46.38,103.75,51.55
2020,3,9,5,34.06,76.67,10.57,11.36,-2.38,-0.15,1.78,0.41,3.93,0.1,32.58,21.95,2020-03-09 05:00:00,1,1,1,21.05,14.42,29.07,25.88,67.48,46.88
2020,3,9,6,39.61,54.85,10.63,11.18,-2.42,-0.2,1.75,0.41,3.93,0.1,45.2,20.95,2020-03-09 06:00:00,1,1,1,32.58,24.68,44.4,21.95,33.95,40.27
2020,3,9,7,37.66,54.1,8.81,11.01,-0.7,-1.02,1.49,0.41,3.93,0.1,49.25,23.7,2020-03-09 07:00:00,1,1,1,45.2,33.35,56.97,20.95,23.77,38.58
2020,3,9,8,35.71,53.36,9.99,10.85,1.03,-1.83,1.24,0.41,3.93,0.1,56.27,18.07,2020-03-09 08:00:00,1,1,1,49.25,51.02,78.53,23.7,22.5,24.65
2020,3,9,9,33.77,52.62,9.31,10.69,2.76,-2.65,0.98,0.44,1.56,0.28,56.12,23.58,2020-03-09 09:00:00,1,1,1,56.27,54.1,78.9,18.07,19.73,21.55
2020,3,9,10,35.33,45.72,8.04,10.64,2.88,-2.41,1.22,0.44,1.56,0.28,58.48,20.1,2020-03-09 10:00:00,1,1,1,56.12,45.65,78.3,23.58,23.73,22.18
2020,3,9,11,36.89,38.83,8.63,10.59,3.01,-2.17,1.45,0.44,1.56,0.28,54.05,23.7,2020-03-09 11:00:00,1,1,1,58.48,48.55,76.45,20.1,22.62,24.08
2020,3,9,12,38.45,31.93,9.39,10.55,3.14,-1.93,1.68,0.44,1.56,0.28,53.75,22.98,2020-03-09 12:00:00,1,1,1,54.05,45.12,59.95,23.7,20.3,43.6
2020,3,9,13,36.78,35.31,8.18,10.34,2.87,-1.61,1.76,0.44,1.56,0.28,38.75,33.05,2020-03-09 13:00:00,1,1,1,53.75,19.65,18.3,22.98,46.02,86.33
2020,3,9,14,35.11,38.68,10.37,10.14,2.6,-1.28,1.84,0.44,1.56,0.28,17.48,51.6,2020-03-09 14:00:00,1,1,1,38.75,4.9,4.55,33.05,76.95,98.38
2020,3,9,15,33.44,42.06,10.23,9.93,2.33,-0.96,1.91,0.44,1.56,0.28,10.47,62.05,2020-03-09 15:00:00,1,1,1,17.48,4.02,4.9,51.6,74.7,85.3
2020,3,9,16,30.46,49.79,13.2,9.74,2.37,-0.35,1.62,0.44,1.56,0.28,12.75,74.75,2020-03-09 16:00:00,1,1,1,10.47,3.88,4.9,62.05,61.48,90.3
2020,3,9,17,27.48,57.52,13.55,9.54,2.41,0.26,1.33,0.44,1.56,0.28,14.53,78.45,2020-03-09 17:00:00,1,1,1,12.75,4.32,4.42,74.75,68.3,97.0
2020,3,9,18,24.5,65.26,10.18,9.35,2.46,0.86,1.04,0.44,1.56,0.28,13.38,76.3,2020-03-09 18:00:00,1,1,1,14.53,3.88,4.33,78.45,72.55,99.28
2020,3,9,19,20.9,118.85,11.02,9.41,1.08,1.4,1.34,0.44,1.56,0.28,13.55,74.42,2020-03-09 19:00:00,1,1,1,13.38,3.97,4.8,76.3,77.35,98.53
2020,3,9,20,17.31,172.44,12.41,9.47,-0.29,1.93,1.65,0.44,1.56,0.28,11.9,67.58,2020-03-09 20:00:00,1,1,1,13.55,6.8,8.3,74.42,67.72,95.75
2020,3,9,21,13.71,226.02,11.76,9.52,-1.67,2.47,1.96,0.44,1.56,0.28,10.12,58.3,2020-03-09 21:00:00,1,1,1,11.9,6.72,5.38,67.58,47.8,73.2
2020,3,9,22,18.03,191.07,12.65,9.57,-0.41,0.99,1.84,0.44,1.56,0.28,8.57,66.77,2020-03-09 22:00:00,1,1,1,10.12,4.55,4.6,58.3,53.35,66.53
2020,3,9,23,22.35,156.12,13.37,9.61,0.85,-0.48,1.72,0.44,1.56,0.28,7.98,61.23,2020-03-09 23:00:00,1,1,1,8.57,4.5,4.95,66.77,53.1,65.6
2020,3,11,0,22.65,74.24,20.25,10.92,1.91,-1.94,2.56,0.7,0.7,1.0,15.7,29.5,2020-03-11 00:00:00,1,1,1,7.98,9.35,5.08,61.23,33.28,52.3
2020,3,11,1,19.04,72.66,21.54,10.53,2.74,-2.02,2.5,0.7,0.7,1.0,27.07,35.6,2020-03-11 01:00:00,1,1,1,15.7,5.03,5.88,29.5,48.05,49.35
2020,3,11,2,15.43,71.08,21.69,10.13,3.57,-2.09,2.44,0.7,0.7,1.0,19.08,38.08,2020-03-11 02:00:00,1,1,1,27.07,6.92,6.3,35.6,45.15,46.73
2020,3,11,3,11.83,69.5,21.23,9.74,4.41,-2.16,2.38,0.7,0.7,1.0,22.45,40.9,2020-03-11 03:00:00,1,1,1,19.08,8.55,6.22,38.08,46.38,52.0
2020,3,11,4,13.43,76.45,20.86,9.33,4.46,-2.11,2.3,0.7,0.7,1.0,23.38,29.22,2020-03-11 04:00:00,1,1,1,22.45,21.05,7.93,40.9,25.88,61.62
2020,3,11,5,15.04,83.41,21.95,8.92,4.52,-2.07,2.22,0.7,0.7,1.0,32.08,22.48,2020-03-11 05:00:00,1,1,1,23.38,32.58,12.18,29.22,21.95,65.65
2020,3,11,6,16.64,90.37,20.02,8.51,4.58,-2.02,2.15,0.7,0.7,1.0,45.42,17.12,2020-03-11 06:00:00,1,1,1,32.08,45.2,23.02,22.48,20.95,52.45
2020,3,11,7,20.43,87.7,20.28,8.3,3.72,-1.39,1.9,0.7,0.7,1.0,53.92,14.55,2020-03-11 07:00:00,1,1,1,45.42,49.25,36.53,17.12,23.7,38.12
2020,3,11,8,24.22,85.04,21.38,8.08,2.87,-0.77,1.65,0.7,0.7,1.0,58.18,15.2,2020-03-11 08:00:00,1,1,1,53.92,56.27,56.62,14.55,18.07,35.27
2020,3,11,9,28.01,82.37,21.2,7.87,2.02,-0.14,1.39,0.7,0.7,1.0,56.12,14.9,2020-03-11 09:00:00,1,1,1,58.18,56.12,74.9,15.2,23.58,28.02
2020,3,11,10,29.13,82.73,21.95,7.68,2.05,-0.51,1.7,0.7,0.7,1.0,53.4,17.1,2020-03-11 10:00:00,1,1,1,56.12,58.48,83.47,14.9,20.1,31.1
2020,3,11,11,30.26,83.08,22.37,7.5,2.09,-0.87,2.0,0.7,0.7,1.0,54.7,14.45,2020-03-11 11:00:00,1,1,1,53.4,54.05,79.67,17.1,23.7,31.77
2020,3,11,12,31.39,83.43,22.27,7.31,2.12,-1.24,2.3,0.7,0.7,1.0,53.2,16.9,2020-03-11 12:00:00,1,1,1,54.7,53.75,62.48,14.45,22.98,37.25
2020,3,11,13,25.06,126.05,22.45,7.23,1.32,-0.63,2.23,0.7,0.7,1.0,42.58,27.82,2020-03-11 13:00:00,1,1,1,53.2,38.75,24.43,16.9,33.05,60.9
2020,3,11,14,18.73,168.67,23.29,7.14,0.52,-0.02,2.16,0.7,0.7,1.0,32.95,36.62,2020-03-11 14:00:00,1,1,1,42.58,17.48,15.25,27.82,51.6,76.6
2020,3,11,15,12.41,211.28,22.84,7.06,-0.28,0.59,2.09,0.7,0.7,1.0,31.8,35.25,2020-03-11 15:00:00,1,1,1,32.95,10.47,12.6,36.62,62.05,79.25
2020,3,11,16,10.9,208.26,22.99,7.25,-1.3,0.33,2.25,0.7,0.7,1.0,34.73,28.45,2020-03-11 16:00:00,1,1,1,31.8,12.75,16.73,35.25,74.75,81.4
2020,3,11,17,9.4,205.23,22.09,7.44,-2.33,0.07,2.41,0.7,0.7,1.0,34.77,20.35,2020-03-11 17:00:00,1,1,1,34.73,14.53,26.25,28.45,78.45,64.38
2020,3,11,18,7.9,202.21,20.61,7.63,-3.36,-0.18,2.57,0.7,0.7,1.0,31.9,17.4,2020-03-11 18:00:00,1,1,1,34.77,13.38,17.62,20.35,76.3,40.65
2020,3,11,19,8.37,177.17,21.03,7.83,-2.75,0.0,2.3,0.7,0.7,1.0,23.02,23.88,2020-03-11 19:00:00,1,1,1,31.9,13.55,19.28,17.4,74.42,33.25
2020,3,11,20,8.83,152.13,22.53,8.04,-2.14,0.19,2.02,0.7,0.7,1.0,19.9,32.73,2020-03-11 20:00:00,1,1,1,23.02,11.9,19.4,23.88,67.58,30.02
2020,3,11,21,9.3,127.1,23.77,8.24,-1.53,0.37,1.75,0.7,0.7,1.0,19.62,41.0,2020-03-11 21:00:00,1,1,1,19.9,10.12,17.4,32.73,58.3,31.2
2020,3,11,22,10.72,135.1,25.16,8.39,-0.12,-0.25,1.7,0.7,0.7,1.0,23.92,24.73,2020-03-11 22:00:00,1,1,1,19.62,8.57,21.77,41.0,66.77,26.4
2020,3,11,23,12.14,143.1,27.31,8.54,1.3,-0.88,1.66,0.7,0.7,1.0,11.4,39.83,2020-03-11 23:00:00,1,1,1,23.92,7.98,20.85,24.73,61.23,29.38
2020,3,12,0,13.55,151.1,25.18,8.69,2.71,-1.51,1.62,3.67,2.11,1.74,9.53,35.23,2020-03-12 00:00:00,1,1,1,11.4,15.7,14.85,39.83,29.5,33.3
2020,3,12,1,12.08,134.47,23.37,8.61,2.63,-1.35,1.56,3.67,2.11,1.74,9.4,37.35,2020-03-12 01:00:00,1,1,1,9.53,27.07,10.05,35.23,35.6,42.52
2020,3,12,2,10.61,117.84,22.57,8.53,2.54,-1.19,1.5,3.67,2.11,1.74,12.82,28.15,2020-03-12 02:00:00,1,1,1,9.4,19.08,6.57,37.35,38.08,52.1
2020,3,12,3,9.14,101.21,22.54,8.45,2.46,-1.03,1.44,3.67,2.11,1.74,12.12,24.0,2020-03-12 03:00:00,1,1,1,12.82,22.45,12.03,28.15,40.9,37.6
2020,3,12,4,10.87,127.42,23.95,8.22,1.82,-0.51,1.62,3.67,2.11,1.74,16.45,27.0,2020-03-12 04:00:00,1,1,1,12.12,23.38,21.43,24.0,29.22,25.12
2020,3,12,5,12.6,153.63,26.71,7.98,1.18,0.01,1.81,3.67,2.11,1.74,25.27,29.85,2020-03-12 05:00:00,1,1,1,16.45,32.08,26.22,27.0,22.48,23.85
2020,3,12,6,14.33,179.85,26.61,7.75,0.54,0.53,2.0,3.67,2.11,1.74,40.0,32.2,2020-03-12 06:00:00,1,1,1,25.27,45.42,32.55,29.85,17.12,20.7
2020,3,12,7,14.72,149.77,25.41,7.69,1.28,-0.1,1.87,3.67,2.11,1.74,45.97,20.63,2020-03-12 07:00:00,1,1,1,40.0,53.92,42.15,32.2,14.55,22.3
2020,3,12,8,15.11,119.7,24.89,7.62,2.02,-0.72,1.74,3.67,2.11,1.74,59.4,14.97,2020-03-12 08:00:00,1,1,1,45.97,58.18,61.38,20.63,15.2,20.82
2020,3,12,9,15.5,89.63,24.58,7.56,2.76,-1.34,1.61,3.67,2.11,1.74,59.57,13.32,2020-03-12 09:00:00,1,1,1,59.4,56.12,60.3,14.97,14.9,25.77
2020,3,12,10,12.18,138.28,25.95,7.63,2.58,-1.4,1.88,3.67,2.11,1.74,59.72,13.35,2020-03-12 10:00:00,1,1,1,59.57,53.4,60.85,13.32,17.1,22.97
2020,3,12,11,8.86,186.93,26.72,7.71,2.4,-1.47,2.15,3.67,2.11,1.74,60.67,15.62,2020-03-12 11:00:00,1,1,1,59.72,54.7,49.88,13.35,14.45,22.25
2020,3,12,12,5.54,235.58,27.76,7.78,2.22,-1.53,2.42,3.67,2.11,1.74,59.4,18.02,2020-03-12 12:00:00,1,1,1,60.67,53.2,40.23,15.62,16.9,20.0
2020,3,12,13,5.23,197.58,29.25,7.92,0.88,-1.0,2.41,3.67,2.11,1.74,40.12,37.15,2020-03-12 13:00:00,1,1,1,59.4,42.58,29.12,18.02,27.82,29.8
2020,3,12,14,4.92,159.59,30.17,8.05,-0.47,-0.48,2.41,3.67,2.11,1.74,6.95,72.55,2020-03-12 14:00:00,1,1,1,40.12,32.95,14.38,37.15,36.62,39.57
2020,3,12,15,4.62,121.59,29.08,8.18,-1.81,0.05,2.41,3.67,2.11,1.74,5.7,74.9,2020-03-12 15:00:00,1,1,1,6.95,31.8,13.8,72.55,35.25,37.1
2020,3,12,16,15.32,98.92,29.07,8.74,-0.38,-0.67,2.57,3.67,2.11,1.74,10.45,73.1,2020-03-12 16:00:00,1,1,1,5.7,34.73,19.65,74.9,28.45,27.8
2020,3,12,17,26.03,76.25,27.3,9.3,1.05,-1.39,2.73,3.67,2.11,1.74,14.07,72.15,2020-03-12 17:00:00,1,1,1,10.45,34.77,21.55,73.1,20.35,30.2
2020,3,12,18,36.73,53.59,27.27,9.86,2.49,-2.11,2.88,3.67,2.11,1.74,17.15,68.88,2020-03-12 18:00:00,1,1,1,14.07,31.9,21.65,72.15,17.4,30.35
2020,3,12,19,31.98,54.67,28.54,9.43,2.62,-1.51,2.97,3.67,2.11,1.74,8.1,63.5,2020-03-12 19:00:00,1,1,1,17.15,23.02,26.65,68.88,23.88,30.18
2020,3,12,20,27.22,55.75,28.22,9.0,2.75,-0.91,3.05,3.67,2.11,1.74,8.3,57.8,2020-03-12 20:00:00,1,1,1,8.1,19.9,31.1,63.5,32.73,21.27
2020,3,12,21,22.46,56.83,25.24,8.57,2.88,-0.31,3.13,3.67,2.11,1.74,6.93,48.3,2020-03-12 21:00:00,1,1,1,8.3,19.62,22.27,57.8,41.0,27.6
2020,3,12,22,18.17,60.57,23.04,8.32,2.27,-0.3,2.91,3.67,2.11,1.74,6.45,46.78,2020-03-12 22:00:00,1,1,1,6.93,23.92,21.47,48.3,24.73,25.8
2020,3,12,23,13.87,64.32,26.05,8.06,1.66,-0.29,2.7,3.67,2.11,1.74,6.12,41.47,2020-03-12 23:00:00,1,1,1,6.45,11.4,21.15,46.78,39.83,29.4
2020,3,14,0,39.04,48.24,28.84,7.32,4.52,-1.25,2.55,0.66,0.78,0.84,11.6,20.17,2020-03-14 00:00:00,1,1,1,6.12,9.53,17.23,41.47,35.23,30.88
2020,3,14,1,36.12,59.49,22.7,7.04,3.97,-0.95,2.54,0.66,0.78,0.84,12.62,25.15,2020-03-14 01:00:00,1,1,1,11.6,9.4,16.08,20.17,37.35,32.08
2020,3,14,2,33.21,70.73,23.96,6.76,3.43,-0.65,2.53,0.66,0.78,0.84,10.68,28.8,2020-03-14 02:00:00,1,1,1,12.62,12.82,21.18,25.15,28.15,47.33
2020,3,14,3,30.29,81.97,25.87,6.47,2.88,-0.35,2.52,0.66,0.78,0.84,12.07,28.75,2020-03-14 03:00:00,1,1,1,10.68,12.12,19.95,28.8,24.0,43.23
2020,3,14,4,33.47,68.58,29.21,6.35,2.77,-0.64,2.61,0.66,0.78,0.84,16.68,26.35,2020-03-14 04:00:00,1,1,1,12.07,16.45,20.57,28.75,27.0,40.83
2020,3,14,5,36.65,55.19,28.52,6.22,2.65,-0.93,2.71,0.66,0.78,0.84,20.9,27.75,2020-03-14 05:00:00,1,1,1,16.68,25.27,19.12,26.35,29.85,38.73
2020,3,14,6,39.82,41.79,27.94,6.1,2.54,-1.22,2.8,0.66,0.78,0.84,27.05,23.68,2020-03-14 06:00:00,1,1,1,20.9,40.0,23.6,27.75,32.2,27.92
2020,3,14,7,47.98,43.38,30.43,6.03,2.93,-1.13,2.75,0.66,0.78,0.84,35.77,21.12,2020-03-14 07:00:00,1,1,1,27.05,45.97,35.98,23.68,20.63,29.6
2020,3,14,8,56.14,44.97,29.39,5.96,3.32,-1.04,2.7,0.66,0.78,0.84,43.97,20.5,2020-03-14 08:00:00,1,1,1,35.77,59.4,55.35,21.12,14.97,30.13
2020,3,14,9,64.29,46.56,30.09,5.89,3.71,-0.95,2.65,0.86,2.17,0.39,33.48,24.85,2020-03-14 09:00:00,1,1,1,43.97,59.57,78.17,20.5,13.32,36.4
2020,3,14,10,53.93,57.01,28.36,5.89,1.6,-0.11,2.58,0.86,2.17,0.39,32.38,22.4,2020-03-14 10:00:00,1,1,1,33.48,59.72,97.83,24.85,13.35,37.6
2020,3,14,11,43.57,67.45,29.5,5.9,-0.51,0.72,2.5,0.86,2.17,0.39,36.5,31.05,2020-03-14 11:00:00,1,1,1,32.38,60.67,97.15,22.4,15.62,32.73
2020,3,14,12,33.2,77.9,29.32,5.9,-2.61,1.56,2.42,0.86,2.17,0.39,26.52,52.38,2020-03-14 12:00:00,1,1,1,36.5,59.4,75.92,31.05,18.02,40.1
2020,3,14,13,31.73,81.04,31.56,5.68,-3.23,1.85,2.54,0.86,2.17,0.39,28.15,35.25,2020-03-14 13:00:00,1,1,1,26.52,40.12,32.35,52.38,37.15,51.6
2020,3,14,14,30.26,84.18,28.07,5.47,-3.85,2.14,2.65,0.86,2.17,0.39,16.47,39.92,2020-03-14 14:00:00,1,1,1,28.15,6.95,10.72,35.25,72.55,105.58
2020,3,14,15,28.79,87.32,27.9,5.25,-4.47,2.43,2.77,0.86,2.17,0.39,9.78,49.55,2020-03-14 15:00:00,1,1,1,16.47,5.7,9.18,39.92,74.9,106.45
2020,3,14,16,23.82,110.92,30.34,5.1,-4.2,1.65,2.35,0.86,2.17,0.39,9.82,56.12,2020-03-14 16:00:00,1,1,1,9.78,10.45,9.38,49.55,73.1,101.05
2020,3,14,17,18.86,134.52,31.6,4.96,-3.93,0.87,1.94,0.86,2.17,0.39,16.68,34.73,2020-03-14 17:00:00,1,1,1,9.82,14.07,10.57,56.12,72.15,78.12
2020,3,14,18,13.89,158.12,31.05,4.81,-3.66,0.09,1.52,0.86,2.17,0.39,18.15,28.93,2020-03-14 18:00:00,1,1,1,16.68,17.15,6.38,34.73,68.88,80.08
2020,3,14,19,16.28,146.21,30.25,4.92,-3.11,-0.31,1.81,0.86,2.17,0.39,15.3,29.4,2020-03-14 19:00:00,1,1,1,18.15,8.1,5.88,28.93,63.5,81.8
2020,3,14,20,18.66,134.31,32.91,5.03,-2.56,-0.71,2.1,0.86,2.17,0.39,7.7,38.77,2020-03-14 20:00:00,1,1,1,15.3,8.3,9.4,29.4,57.8,68.53
2020,3,14,21,21.04,122.4,34.88,5.14,-2.0,-1.11,2.39,0.86,2.17,0.39,7.22,43.0,2020-03-14 21:00:00,1,1,1,7.7,6.93,6.05,38.77,48.3,56.1
2020,3,14,22,16.23,121.85,35.39,5.08,-1.32,-1.38,2.18,0.86,2.17,0.39,7.7,42.42,2020-03-14 22:00:00,1,1,1,7.22,6.45,5.22,43.0,46.78,54.0
2020,3,14,23,11.42,121.29,30.57,5.02,-0.63,-1.65,1.97,0.86,2.17,0.39,6.8,49.15,2020-03-14 23:00:00,1,1,1,7.7,6.12,4.78,42.42,41.47,52.38
2020,3,15,0,6.61,120.74,30.59,4.96,0.05,-1.91,1.76,,2.21,,6.07,46.15,2020-03-15 00:00:00,0,1,0,6.8,11.6,3.85,49.15,20.17,55.33
2020,3,15,1,11.76,108.74,29.87,5.0,0.53,-1.9,2.05,,2.21,,8.05,30.1,2020-03-15 01:00:00,0,1,0,6.07,12.62,3.95,46.15,25.15,55.23
2020,3,15,2,16.91,96.73,30.15,5.04,1.01,-1.9,2.35,,2.21,,9.72,38.15,2020-03-15 02:00:00,0,1,0,8.05,10.68,5.43,30.1,28.8,61.45
2020,3,15,3,22.06,84.73,29.64,5.08,1.49,-1.89,2.64,,2.21,,10.32,62.25,2020-03-15 03:00:00,0,1,0,9.72,12.07,14.6,38.15,28.75,67.9
2020,3,15,4,16.76,81.42,29.49,5.52,1.51,-1.69,2.25,,2.21,,13.38,42.3,2020-03-15 04:00:00,0,1,0,10.32,16.68,68.25,62.25,26.35,68.97
2020,3,15,5,11.46,78.11,27.8,5.97,1.52,-1.49,1.87,,2.21,,22.85,31.33,2020-03-15 05:00:00,0,1,0,13.38,20.9,18.68,42.3,27.75,67.05
2020,3,15,6,6.16,74.8,27.96,6.42,1.54,-1.29,1.48,,2.21,,34.42,25.7,2020-03-15 06:00:00,0,1,0,22.85,27.05,41.33,31.33,23.68,40.23
2020,3,15,7,5.15,79.23,28.36,6.66,1.04,-0.34,1.75,,2.21,,52.25,22.07,2020-03-15 07:00:00,0,1,0,34.42,35.77,63.35,25.7,21.12,33.3
2020,3,15,8,4.14,83.67,28.62,6.89,0.54,0.6,2.02,,2.21,,67.83,20.52,2020-03-15 08:00:00,0,1,0,52.25,43.97,67.2,22.07,20.5,31.4
2020,3,15,9,3.12,88.1,27.98,7.13,0.05,1.54,2.29,,2.21,,74.95,16.88,2020-03-15 09:00:00,0,1,0,67.83,33.48,62.05,20.52,24.85,32.58
2020,3,15,10,2.74,132.73,30.18,7.28,-0.34,1.59,2.62,,2.21,,86.1,17.95,2020-03-15 10:00:00,0,1,0,74.95,32.38,61.25,16.88,22.4,25.18
2020,3,15,11,2.35,177.36,32.19,7.42,-0.73,1.63,2.96,,2.21,,80.92,18.9,2020-03-15 11:00:00,0,1,0,86.1,36.5,58.85,17.95,31.05,22.78
2020,3,15,12,1.97,221.99,32.11,7.57,-1.12,1.68,3.29,,2.21,,66.62,21.95,2020-03-15 12:00:00,0,1,0,80.92,26.52,54.4,18.9,52.38,27.1
2020,3,15,13,5.81,185.9,31.06,7.39,-1.98,1.7,2.66,,2.21,,39.42,45.15,2020-03-15 13:00:00,0,1,0,66.62,28.15,41.0,21.95,35.25,22.92
2020,3,15,14,9.66,149.81,29.85,7.2,-2.83,1.72,2.03,,2.21,,23.25,55.68,2020-03-15 14:00:00,0,1,0,39.42,16.47,44.25,45.15,39.92,25.82
2020,3,15,15,13.51,113.71,29.59,7.02,-3.68,1.74,1.41,,2.21,,25.5,54.0,2020-03-15 15:00:00,0,1,0,23.25,9.78,44.25,55.68,49.55,24.32
2020,3,15,16,9.86,110.96,31.46,7.01,-3.73,1.6,1.96,,2.21,,13.28,61.95,2020-03-15 16:00:00,0,1,0,25.5,9.82,40.52,54.0,56.12,28.65
2020,3,15,17,6.22,108.21,32.53,7.0,-3.78,1.47,2.52,,2.21,,8.8,70.92,2020-03-15 17:00:00,0,1,0,13.28,16.68,31.83,61.95,34.73,30.88
2020,3,15,18,2.58,105.46,34.16,6.99,-3.84,1.33,3.07,,2.21,,7.1,76.15,2020-03-15 18:00:00,0,1,0,8.8,18.15,29.98,70.92,28.93,31.57
2020,3,15,19,3.72,94.37,35.34,7.44,-3.17,0.72,2.61,,2.21,,5.75,82.07,2020-03-15 19:00:00,0,1,0,7.1,15.3,12.82,76.15,29.4,50.9
2020,3,15,20,4.86,83.28,35.15,7.89,-2.5,0.11,2.14,,2.21,,11.3,59.72,2020-03-15 20:00:00,0,1,0,5.75,7.7,19.2,82.07,38.77,40.05
2020,3,15,21,6.01,72.2,34.79,8.33,-1.83,-0.5,1.68,,2.21,,6.35,82.2,2020-03-15 21:00:00,0,1,0,11.3,7.22,18.98,59.72,43.0,20.8
2020,3,15,22,8.52,65.73,31.66,8.36,-1.32,-0.35,1.58,,2.21,,5.45,75.02,2020-03-15 22:00:00,0,1,0,6.35,7.7,21.77,82.2,42.42,22.07
2020,3,15,23,11.03,59.26,32.53,8.39,-0.82,-0.21,1.48,,2.21,,5.12,81.65,2020-03-15 23:00:00,0,1,0,5.45,6.8,23.38,75.02,49.15,16.27
2020,3,18,0,39.96,40.19,26.62,5.53,2.27,-1.58,2.22,1.07,1.75,0.61,14.63,61.2,2020-03-18 00:00:00,1,1,1,5.12,6.07,17.6,81.65,46.15,27.72
2020,3,18,1,29.78,68.22,27.58,5.68,1.94,-1.27,2.53,1.07,1.75,0.61,12.95,65.53,2020-03-18 01:00:00,1,1,1,14.63,8.05,18.2,61.2,30.1,27.28
2020,3,18,2,19.61,96.25,27.88,5.83,1.62,-0.97,2.83,1.07,1.75,0.61,18.85,57.05,2020-03-18 02:00:00,1,1,1,12.95,9.72,16.82,65.53,38.15,29.77
2020,3,18,3,9.44,124.27,30.22,5.98,1.3,-0.67,3.14,1.07,1.75,0.61,21.62,62.3,2020-03-18 03:00:00,1,1,1,18.85,10.32,16.88,57.05,62.25,27.9
2020,3,18,4,16.5,114.87,29.4,6.34,0.26,-0.47,2.71,1.07,1.75,0.61,39.9,33.28,2020-03-18 04:00:00,1,1,1,21.62,13.38,20.2,62.3,42.3,24.38
2020,3,18,5,23.57,105.46,28.71,6.7,-0.77,-0.28,2.29,1.07,1.75,0.61,64.28,23.15,2020-03-18 05:00:00,1,1,1,39.9,22.85,24.7,33.28,31.33,19.05
2020,3,18,6,30.63,96.06,28.56,7.07,-1.81,-0.08,1.87,1.07,1.75,0.61,73.0,23.7,2020-03-18 06:00:00,1,1,1,64.28,34.42,26.4,23.15,25.7,18.12
2020,3,18,7,20.76,119.69,28.19,7.26,-1.79,-0.49,2.02,1.07,1.75,0.61,74.28,22.38,2020-03-18 07:00:00,1,1,1,73.0,52.25,29.15,23.7,22.07,23.4
2020,3,18,8,10.88,143.33,26.19,7.46,-1.78,-0.89,2.16,1.07,1.75,0.61,71.97,18.9,2020-03-18 08:00:00,1,1,1,74.28,67.83,39.35,22.38,20.52,29.23
2020,3,18,9,1.01,166.97,25.84,7.65,-1.76,-1.3,2.31,1.07,1.75,0.61,69.57,21.9,2020-03-18 09:00:00,1,1,1,71.97,74.95,53.85,18.9,16.88,28.43
2020,3,18,10,10.18,124.47,26.35,7.76,-1.11,-0.83,2.46,1.07,1.75,0.61,72.68,18.35,2020-03-18 10:00:00,1,1,1,69.57,86.1,59.73,21.9,17.95,29.12
2020,3,18,11,19.35,81.98,27.39,7.86,-0.46,-0.36,2.61,1.07,1.75,0.61,67.3,21.9,2020-03-18 11:00:00,1,1,1,72.68,80.92,57.4,18.35,18.9,31.93
2020,3,18,12,28.52,39.49,26.3,7.97,0.19,0.11,2.76,1.07,1.75,0.61,62.67,27.03,2020-03-18 12:00:00,1,1,1,67.3,66.62,51.0,21.9,21.95,31.9
2020,3,18,13,22.27,64.13,26.77,8.16,0.29,-0.05,2.75,1.07,1.75,0.61,34.38,55.35,2020-03-18 13:00:00,1,1,1,62.67,39.42,30.15,27.03,45.15,61.0
2020,3,18,14,16.02,88.76,28.13,8.35,0.39,-0.21,2.73,1.07,1.75,0.61,15.72,69.4,2020-03-18 14:00:00,1,1,1,34.38,23.25,17.45,55.35,55.68,68.93
2020,3,18,15,9.77,113.4,28.36,8.54,0.5,-0.37,2.72,1.07,1.75,0.61,7.42,73.1,2020-03-18 15:00:00,1,1,1,15.72,25.5,7.53,69.4,54.0,78.08
2020,3,18,16,11.11,99.92,26.47,8.11,0.26,0.14,2.87,1.07,1.75,0.61,6.33,71.05,2020-03-18 16:00:00,1,1,1,7.42,13.28,4.4,73.1,61.95,71.2
2020,3,18,17,12.45,86.43,27.72,7.69,0.02,0.66,3.02,1.07,1.75,0.61,6.07,68.45,2020-03-18 17:00:00,1,1,1,6.33,8.8,4.65,71.05,70.92,53.8
2020,3,18,18,13.8,72.95,26.4,7.27,-0.21,1.17,3.18,1.07,1.75,0.61,6.8,67.75,2020-03-18 18:00:00,1,1,1,6.07,7.1,16.15,68.45,76.15,44.1
