year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,datetime,NO2_sat_flag,HCHO_sat_flag,ratio_sat_flag,O3_target_lag1,O3_target_lag24,O3_target_lag168,NO2_target_lag1,NO2_target_lag24,NO2_target_lag168
2019,12,13,11,53.91,10.19,27.89,6.58,3.56,-1.67,-1.21,,0.26,,32.33,27.07,2019-12-13 11:00:00,0,1,0,25.67,93.7,124.42,27.1,44.4,31.97
2019,12,13,12,55.68,10.39,28.9,6.35,3.03,-1.42,-1.5,,0.26,,29.45,28.7,2019-12-13 12:00:00,0,1,0,32.33,80.58,20.88,27.07,52.27,103.47
2019,12,13,13,57.18,9.36,28.61,6.34,3.38,-1.44,-0.38,,0.26,,22.57,38.27,2019-12-13 13:00:00,0,1,0,29.45,36.88,4.25,28.7,67.67,106.23
2019,12,13,14,58.68,8.32,29.48,6.33,3.73,-1.47,0.75,,0.26,,16.05,40.85,2019-12-13 14:00:00,0,1,0,22.57,15.68,4.53,38.27,83.25,103.22
2019,12,13,15,60.17,7.29,30.36,6.32,4.07,-1.49,1.87,,0.26,,33.28,30.38,2019-12-13 15:00:00,0,1,0,16.05,49.38,5.08,40.85,37.3,101.1
2019,12,13,16,55.2,8.12,29.84,6.09,3.27,-1.45,1.82,,0.26,,47.2,25.2,2019-12-13 16:00:00,0,1,0,33.28,58.58,4.93,30.38,30.48,102.45
2019,12,13,17,50.23,8.95,28.76,5.86,2.46,-1.42,1.77,,0.26,,34.8,33.35,2019-12-13 17:00:00,0,1,0,47.2,51.8,5.2,25.2,35.33,97.8
2019,12,13,18,45.26,9.78,28.83,5.62,1.66,-1.38,1.72,,0.26,,32.05,32.75,2019-12-13 18:00:00,0,1,0,34.8,48.4,5.15,33.35,36.83,93.38
2019,12,13,19,47.26,9.71,29.64,5.81,0.54,-0.53,1.07,,0.26,,27.08,30.43,2019-12-13 19:00:00,0,1,0,32.05,36.08,4.62,32.75,41.67,72.78
2019,12,13,20,49.27,9.64,31.06,5.99,-0.58,0.32,0.43,,0.26,,14.9,40.58,2019-12-13 20:00:00,0,1,0,27.08,28.1,2.3,30.43,45.95,103.62
2019,12,13,21,51.27,9.56,32.46,6.17,-1.7,1.17,-0.22,,0.26,,4.95,39.3,2019-12-13 21:00:00,0,1,0,14.9,43.88,4.58,40.58,48.5,114.6
2019,12,13,22,46.96,13.61,32.5,6.13,-0.7,0.79,-0.05,,0.26,,4.2,38.83,2019-12-13 22:00:00,0,1,0,4.95,34.35,3.77,39.3,35.17,77.0
2019,12,13,23,42.64,17.65,32.78,6.1,0.3,0.42,0.12,,0.26,,5.12,29.2,2019-12-13 23:00:00,0,1,0,4.2,40.62,4.22,38.83,29.57,78.38
2019,12,14,0,38.32,21.69,34.77,6.06,1.3,0.04,0.29,,0.96,,3.77,35.42,2019-12-14 00:00:00,0,1,0,5.12,33.23,4.25,29.2,34.22,63.48
2019,12,14,1,29.16,28.92,34.21,6.15,0.49,0.45,0.07,,0.96,,4.83,35.4,2019-12-14 01:00:00,0,1,0,3.77,30.72,4.15,35.42,37.4,57.75
2019,12,14,2,20.0,36.14,30.08,6.24,-0.31,0.86,-0.14,,0.96,,4.85,42.38,2019-12-14 02:00:00,0,1,0,4.83,27.2,4.35,35.4,43.22,60.83
2019,12,14,3,10.85,43.37,29.94,6.32,-1.12,1.28,-0.36,,0.96,,5.25,45.15,2019-12-14 03:00:00,0,1,0,4.85,22.38,4.45,42.38,50.27,75.0
2019,12,14,4,9.71,52.63,26.43,6.58,-1.28,1.22,0.05,,0.96,,12.92,56.17,2019-12-14 04:00:00,0,1,0,5.25,17.18,5.15,45.15,52.58,87.7
2019,12,14,5,8.58,61.88,25.04,6.84,-1.45,1.15,0.45,,0.96,,18.98,43.55,2019-12-14 05:00:00,0,1,0,12.92,27.35,15.65,56.17,41.23,99.15
2019,12,14,6,7.45,71.14,25.2,7.1,-1.61,1.09,0.86,,0.96,,30.6,41.75,2019-12-14 06:00:00,0,1,0,18.98,41.08,56.83,43.55,28.8,78.3
2019,12,14,7,24.23,53.05,27.85,7.14,-0.57,1.31,0.54,,0.96,,36.25,39.62,2019-12-14 07:00:00,0,1,0,30.6,39.5,104.23,41.75,36.17,48.33
2019,12,14,8,41.01,34.97,28.08,7.19,0.47,1.53,0.23,,0.96,,48.45,35.8,2019-12-14 08:00:00,0,1,0,36.25,38.58,111.35,39.62,37.98,48.62
2019,12,14,9,57.79,16.88,28.54,7.23,1.51,1.75,-0.09,,0.96,,41.88,45.05,2019-12-14 09:00:00,0,1,0,48.45,27.17,111.72,35.8,47.6,43.1
2019,12,14,10,50.13,25.24,26.91,7.04,1.44,1.11,0.1,,0.96,,49.93,42.92,2019-12-14 10:00:00,0,1,0,41.88,25.67,96.27,45.05,27.1,36.12
2019,12,14,11,42.47,33.61,27.19,6.86,1.38,0.48,0.28,,0.96,,53.1,48.42,2019-12-14 11:00:00,0,1,0,49.93,32.33,82.98,42.92,27.07,42.53
2019,12,14,12,34.81,41.97,29.78,6.68,1.31,-0.15,0.46,,0.96,,33.42,67.38,2019-12-14 12:00:00,0,1,0,53.1,29.45,26.85,48.42,28.7,80.28
2019,12,14,13,46.4,32.89,29.9,6.73,1.48,-0.39,0.0,,0.96,,10.0,74.67,2019-12-14 13:00:00,0,1,0,33.42,22.57,3.7,67.38,38.27,96.35
2019,12,14,14,57.99,23.81,31.08,6.78,1.66,-0.62,-0.46,,0.96,,4.25,73.2,2019-12-14 14:00:00,0,1,0,10.0,16.05,3.95,74.67,40.85,92.95
2019,12,14,15,69.58,14.72,32.45,6.83,1.83,-0.85,-0.92,,0.96,,4.15,66.03,2019-12-14 15:00:00,0,1,0,4.25,33.28,4.72,73.2,30.38,87.48
2019,12,14,16,50.46,34.63,31.98,6.61,1.95,-0.84,-0.74,,0.96,,4.65,63.72,2019-12-14 16:00:00,0,1,0,4.15,47.2,4.22,66.03,25.2,82.05
2019,12,14,17,31.35,54.54,32.05,6.39,2.08,-0.84,-0.57,,0.96,,7.62,54.55,2019-12-14 17:00:00,0,1,0,4.65,34.8,4.45,63.72,33.35,79.45
2019,12,14,18,12.23,74.44,32.55,6.18,2.21,-0.83,-0.4,,0.96,,14.38,43.65,2019-12-14 18:00:00,0,1,0,7.62,32.05,4.25,54.55,32.75,63.8
2019,12,14,19,25.22,61.03,31.77,6.03,1.78,-0.55,-0.76,,0.96,,12.3,39.7,2019-12-14 19:00:00,0,1,0,14.38,27.08,4.35,43.65,30.43,55.48
2019,12,14,20,38.21,47.62,32.33,5.88,1.36,-0.27,-1.11,,0.96,,7.3,35.38,2019-12-14 20:00:00,0,1,0,12.3,14.9,4.2,39.7,40.58,48.88
2019,12,14,21,51.2,34.21,31.32,5.73,0.93,0.0,-1.47,,0.96,,12.95,30.5,2019-12-14 21:00:00,0,1,0,7.3,4.95,4.47,35.38,39.3,50.2
2019,12,14,22,63.1,25.51,31.39,5.71,-0.19,-0.08,-1.5,,0.96,,5.23,33.45,2019-12-14 22:00:00,0,1,0,12.95,4.2,3.97,30.5,38.83,41.45
2019,12,14,23,75.0,16.81,31.41,5.69,-1.31,-0.15,-1.52,,0.96,,3.9,26.7,2019-12-14 23:00:00,0,1,0,5.23,5.12,3.8,33.45,29.2,43.7
2019,12,15,0,86.9,8.11,31.76,5.67,-2.44,-0.23,-1.55,,,,3.75,27.68,2019-12-15 00:00:00,0,0,0,3.9,3.77,3.55,26.7,35.42,42.0
2019,12,15,1,76.16,11.5,33.5,5.74,-2.01,-0.63,-1.22,,,,3.53,27.33,2019-12-15 01:00:00,0,0,0,3.75,4.83,3.42,27.68,35.4,47.52
2019,12,15,2,65.41,14.89,29.86,5.8,-1.58,-1.04,-0.89,,,,3.55,28.83,2019-12-15 02:00:00,0,0,0,3.53,4.85,3.52,27.33,42.38,47.7
2019,12,15,3,54.67,18.28,29.52,5.86,-1.15,-1.44,-0.56,,,,4.45,25.93,2019-12-15 03:00:00,0,0,0,3.55,5.25,4.03,28.83,45.15,47.05
2019,12,15,4,61.28,14.87,30.19,6.02,-1.28,-1.43,-0.42,,,,7.0,30.15,2019-12-15 04:00:00,0,0,0,4.45,12.92,7.55,25.93,56.17,66.6
2019,12,15,5,67.89,11.46,29.53,6.17,-1.41,-1.42,-0.29,,,,10.0,41.55,2019-12-15 05:00:00,0,0,0,7.0,18.98,23.13,30.15,43.55,77.4
2019,12,15,6,74.5,8.05,30.27,6.33,-1.55,-1.42,-0.15,,,,29.75,38.53,2019-12-15 06:00:00,0,0,0,10.0,30.6,50.38,41.55,41.75,79.4
2019,12,15,7,75.49,7.34,30.92,6.32,-1.18,-1.62,-0.45,,,,62.2,26.07,2019-12-15 07:00:00,0,0,0,29.75,36.25,87.6,38.53,39.62,80.22
2019,12,15,8,76.48,6.62,31.92,6.3,-0.81,-1.82,-0.75,,,,75.67,22.98,2019-12-15 08:00:00,0,0,0,62.2,48.45,121.85,26.07,35.8,64.4
2019,12,15,9,77.47,5.91,33.78,6.29,-0.45,-2.03,-1.05,,,,74.2,24.2,2019-12-15 09:00:00,0,0,0,75.67,41.88,120.75,22.98,45.05,70.43
2019,12,15,10,72.07,8.09,33.93,6.36,-0.38,-1.99,-0.77,,,,78.0,21.58,2019-12-15 10:00:00,0,0,0,74.2,49.93,110.35,24.2,42.92,56.23
2019,12,15,11,66.67,10.26,29.17,6.43,-0.3,-1.96,-0.49,,,,67.85,27.1,2019-12-15 11:00:00,0,0,0,78.0,53.1,60.73,21.58,48.42,97.97
2019,12,15,12,61.27,12.44,29.34,6.51,-0.23,-1.92,-0.21,,,,21.8,59.92,2019-12-15 12:00:00,0,0,0,67.85,33.42,4.23,27.1,67.38,108.0
2019,12,15,13,59.93,16.92,32.29,6.8,0.39,-1.95,-0.39,,,,19.9,42.4,2019-12-15 13:00:00,0,0,0,21.8,10.0,4.48,59.92,74.67,88.4
2019,12,15,14,58.58,21.41,32.14,7.09,1.01,-1.99,-0.56,,,,12.6,35.67,2019-12-15 14:00:00,0,0,0,19.9,4.25,4.9,42.4,73.2,95.35
2019,12,15,15,57.24,25.89,30.36,7.39,1.64,-2.02,-0.74,,,,6.17,42.65,2019-12-15 15:00:00,0,0,0,12.6,4.15,5.2,35.67,66.03,91.62
2019,12,15,16,52.43,21.67,27.77,7.44,1.57,-2.03,-0.35,,,,8.45,35.58,2019-12-15 16:00:00,0,0,0,6.17,4.65,5.17,42.65,63.72,97.75
2019,12,15,17,47.62,17.46,29.11,7.5,1.5,-2.04,0.05,,,,10.97,30.38,2019-12-15 17:00:00,0,0,0,8.45,7.62,5.05,35.58,54.55,83.6
2019,12,15,18,42.8,13.24,29.48,7.55,1.43,-2.06,0.44,,,,7.95,31.93,2019-12-15 18:00:00,0,0,0,10.97,14.38,4.88,30.38,43.65,82.9
2019,12,15,19,42.81,13.55,26.69,7.26,1.43,-1.79,0.83,,,,6.35,29.07,2019-12-15 19:00:00,0,0,0,7.95,12.3,5.2,31.93,39.7,74.9
2019,12,15,20,42.81,13.87,29.04,6.96,1.42,-1.52,1.22,,,,12.7,22.65,2019-12-15 20:00:00,0,0,0,6.35,7.3,5.2,29.07,35.38,75.3
2019,12,15,21,42.82,14.18,32.19,6.67,1.42,-1.26,1.61,,,,25.5,22.1,2019-12-15 21:00:00,0,0,0,12.7,12.95,4.57,22.65,30.5,71.8
2019,12,15,22,28.55,66.12,30.43,6.65,1.69,-1.03,1.47,,,,26.88,19.35,2019-12-15 22:00:00,0,0,0,25.5,5.23,4.2,22.1,33.45,53.53
2019,12,15,23,14.27,118.05,31.31,6.64,1.96,-0.8,1.34,,,,25.23,18.18,2019-12-15 23:00:00,0,0,0,26.88,3.9,3.65,19.35,26.7,51.5
2019,12,16,0,0.0,169.99,30.41,6.63,2.23,-0.57,1.21,,,,25.73,17.12,2019-12-16 00:00:00,0,0,0,25.23,3.75,3.43,18.18,27.68,44.4
2019,12,16,1,0.03,169.72,31.6,6.4,2.06,-0.01,0.78,,,,24.35,23.08,2019-12-16 01:00:00,0,0,0,25.73,3.53,3.45,17.12,27.33,47.93
2019,12,16,2,0.06,169.46,29.5,6.17,1.89,0.54,0.34,,,,20.88,34.65,2019-12-16 02:00:00,0,0,0,24.35,3.55,3.32,23.08,28.83,46.95
2019,12,16,3,0.09,169.2,27.61,5.94,1.72,1.1,-0.09,,,,17.6,33.62,2019-12-16 03:00:00,0,0,0,20.88,4.45,3.65,34.65,25.93,53.85
2019,12,16,4,19.55,118.69,26.99,5.75,1.63,0.94,-0.21,,,,23.58,27.75,2019-12-16 04:00:00,0,0,0,17.6,7.0,6.1,33.62,30.15,78.28
2019,12,16,5,39.01,68.17,27.51,5.56,1.55,0.77,-0.34,,,,24.7,27.38,2019-12-16 05:00:00,0,0,0,23.58,10.0,17.72,27.75,41.55,67.8
2019,12,16,6,58.47,17.66,28.12,5.37,1.46,0.61,-0.46,,,,28.88,21.55,2019-12-16 06:00:00,0,0,0,24.7,29.75,49.1,27.38,38.53,50.88
2019,12,16,7,49.42,26.99,29.5,5.31,1.52,0.72,0.26,,,,29.6,27.02,2019-12-16 07:00:00,0,0,0,28.88,62.2,79.38,21.55,26.07,55.35
2019,12,16,8,40.37,36.31,27.86,5.26,1.58,0.83,0.98,,,,29.78,27.5,2019-12-16 08:00:00,0,0,0,29.6,75.67,104.38,27.02,22.98,35.47
2019,12,16,9,31.33,45.64,25.73,5.21,1.65,0.94,1.7,,,,24.77,34.48,2019-12-16 09:00:00,0,0,0,29.78,74.2,116.7,27.5,24.2,27.43
2019,12,16,10,20.96,69.14,27.14,5.19,1.75,0.78,1.16,,,,19.45,35.45,2019-12-16 10:00:00,0,0,0,24.77,78.0,117.53,34.48,21.58,30.88
2019,12,16,11,10.59,92.63,27.44,5.16,1.85,0.63,0.63,,,,22.95,32.75,2019-12-16 11:00:00,0,0,0,19.45,67.85,105.48,35.45,27.1,37.35
2019,12,16,12,0.22,116.13,26.87,5.13,1.95,0.47,0.09,,,,20.85,36.05,2019-12-16 12:00:00,0,0,0,22.95,21.8,17.62,32.75,59.92,100.95
2019,12,16,13,5.36,101.2,27.5,4.97,1.72,0.65,0.4,,,,19.1,36.2,2019-12-16 13:00:00,0,0,0,20.85,19.9,3.62,36.05,42.4,93.25
2019,12,16,14,10.49,86.27,28.64,4.81,1.49,0.84,0.71,,,,16.88,40.1,2019-12-16 14:00:00,0,0,0,19.1,12.6,3.83,36.2,35.67,90.72
2019,12,16,15,15.63,71.34,30.47,4.65,1.27,1.02,1.02,,,,16.32,36.65,2019-12-16 15:00:00,0,0,0,16.88,6.17,4.45,40.1,42.65,90.47
2019,12,16,16,38.55,50.97,30.38,4.91,1.13,1.23,1.02,,,,19.73,31.48,2019-12-16 16:00:00,0,0,0,16.32,8.45,4.55,36.65,35.58,88.97
2019,12,16,17,61.47,30.6,27.17,5.17,0.99,1.43,1.02,,,,25.65,28.95,2019-12-16 17:00:00,0,0,0,19.73,10.97,4.6,31.48,30.38,88.35
2019,12,16,18,84.39,10.22,27.5,5.44,0.85,1.64,1.02,,,,33.2,23.18,2019-12-16 18:00:00,0,0,0,25.65,7.95,4.95,28.95,31.93,64.28
2019,12,16,19,63.67,27.04,28.08,5.51,0.98,1.19,1.1,,,,42.08,18.98,2019-12-16 19:00:00,0,0,0,33.2,6.35,4.78,23.18,29.07,65.92
2019,12,16,20,42.95,43.86,29.04,5.59,1.11,0.74,1.17,,,,46.6,16.92,2019-12-16 20:00:00,0,0,0,42.08,12.7,4.7,18.98,22.65,61.75
2019,12,16,21,22.23,60.68,28.12,5.66,1.24,0.29,1.25,,,,41.65,15.0,2019-12-16 21:00:00,0,0,0,46.6,25.5,4.07,16.92,22.1,58.5
2019,12,16,22,23.9,56.03,28.57,5.92,1.22,-0.12,1.21,,,,40.98,15.1,2019-12-16 22:00:00,0,0,0,41.65,26.88,4.58,15.0,19.35,48.2
2019,12,16,23,25.57,51.39,30.34,6.17,1.2,-0.54,1.16,,,,36.0,17.23,2019-12-16 23:00:00,0,0,0,40.98,25.23,4.17,15.1,18.18,37.55
2019,12,17,0,27.25,46.74,31.0,6.42,1.18,-0.95,1.11,0.93,1.56,0.6,37.05,15.23,2019-12-17 00:00:00,1,1,1,36.0,25.73,3.92,17.23,17.12,50.45
2019,12,17,1,49.21,33.99,28.0,6.54,0.47,-0.08,0.52,0.93,1.56,0.6,37.95,15.83,2019-12-17 01:00:00,1,1,1,37.05,24.35,3.52,15.23,23.08,55.6
2019,12,17,2,71.17,21.23,29.57,6.66,-0.24,0.78,-0.06,0.93,1.56,0.6,26.33,26.65,2019-12-17 02:00:00,1,1,1,37.95,20.88,3.42,15.83,34.65,64.03
2019,12,17,3,93.13,8.48,28.92,6.78,-0.94,1.64,-0.65,0.93,1.56,0.6,24.55,31.65,2019-12-17 03:00:00,1,1,1,26.33,17.6,3.6,26.65,33.62,78.03
2019,12,17,4,101.35,8.55,27.29,6.96,-1.13,0.85,-1.11,0.93,1.56,0.6,21.6,38.65,2019-12-17 04:00:00,1,1,1,24.55,23.58,6.45,31.65,27.75,88.45
2019,12,17,5,109.57,8.63,27.77,7.14,-1.31,0.05,-1.56,0.93,1.56,0.6,26.68,29.47,2019-12-17 05:00:00,1,1,1,21.6,24.7,34.0,38.65,27.38,69.65
2019,12,17,6,117.79,8.7,28.45,7.32,-1.5,-0.75,-2.02,0.93,1.56,0.6,26.55,27.35,2019-12-17 06:00:00,1,1,1,26.68,28.88,64.55,29.47,21.55,61.42
2019,12,17,7,93.51,14.38,27.22,7.65,-1.13,-0.69,-1.73,0.93,1.56,0.6,33.2,23.2,2019-12-17 07:00:00,1,1,1,26.55,29.6,98.45,27.35,27.02,45.8
2019,12,17,8,69.24,20.07,25.82,7.97,-0.76,-0.62,-1.45,0.93,1.56,0.6,25.35,28.25,2019-12-17 08:00:00,1,1,1,33.2,29.78,116.75,23.2,27.5,37.83
2019,12,17,9,44.97,25.75,26.31,8.3,-0.4,-0.56,-1.16,0.93,1.56,0.6,28.83,27.35,2019-12-17 09:00:00,1,1,1,25.35,24.77,126.68,28.25,34.48,43.08
2019,12,17,10,39.08,31.57,26.53,8.12,-0.84,-0.18,-1.18,0.93,1.56,0.6,26.47,29.43,2019-12-17 10:00:00,1,1,1,28.83,19.45,119.17,27.35,35.45,50.75
2019,12,17,11,33.2,37.4,27.58,7.93,-1.28,0.2,-1.21,0.93,1.56,0.6,20.9,35.5,2019-12-17 11:00:00,1,1,1,26.47,22.95,101.65,29.43,32.75,57.2
2019,12,17,12,27.31,43.23,27.34,7.75,-1.73,0.58,-1.23,0.93,1.56,0.6,16.02,37.58,2019-12-17 12:00:00,1,1,1,20.9,20.85,15.9,35.5,36.05,116.15
2019,12,17,13,41.66,31.05,26.23,6.84,-1.07,0.06,-0.9,0.93,1.56,0.6,18.62,39.7,2019-12-17 13:00:00,1,1,1,16.02,19.1,3.38,37.58,36.2,113.53
2019,12,17,14,56.01,18.88,25.86,5.92,-0.41,-0.45,-0.56,0.93,1.56,0.6,8.1,42.83,2019-12-17 14:00:00,1,1,1,18.62,16.88,3.98,39.7,40.1,104.8
2019,12,17,15,70.36,6.71,26.92,5.01,0.25,-0.96,-0.23,0.93,1.56,0.6,3.92,42.4,2019-12-17 15:00:00,1,1,1,8.1,16.32,4.4,42.83,36.65,96.85
2019,12,17,16,60.12,9.95,27.28,4.65,1.12,-1.24,-0.08,0.93,1.56,0.6,4.45,44.03,2019-12-17 16:00:00,1,1,1,3.92,19.73,3.75,42.4,31.48,96.05
2019,12,17,17,49.88,13.2,26.81,4.29,2.0,-1.51,0.07,0.93,1.56,0.6,3.93,39.02,2019-12-17 17:00:00,1,1,1,4.45,25.65,2.97,44.03,28.95,94.0
2019,12,17,18,39.63,16.44,26.72,3.94,2.87,-1.79,0.23,0.93,1.56,0.6,3.73,31.8,2019-12-17 18:00:00,1,1,1,3.93,33.2,3.12,39.02,23.18,94.48
2019,12,17,19,42.28,15.93,26.81,4.05,1.43,-0.88,0.21,0.93,1.56,0.6,3.42,35.85,2019-12-17 19:00:00,1,1,1,3.73,42.08,3.8,31.8,18.98,73.1
2019,12,17,20,44.94,15.42,27.4,4.16,-0.02,0.02,0.2,0.93,1.56,0.6,4.2,35.73,2019-12-17 20:00:00,1,1,1,3.42,46.6,2.8,35.85,16.92,57.88
2019,12,17,21,47.59,14.91,27.13,4.28,-1.46,0.93,0.19,0.93,1.56,0.6,5.22,32.6,2019-12-17 21:00:00,1,1,1,4.2,41.65,2.83,35.73,15.0,70.2
2019,12,17,22,42.91,21.71,27.87,4.24,-1.36,0.43,-0.03,0.93,1.56,0.6,17.35,24.12,2019-12-17 22:00:00,1,1,1,5.22,40.98,2.67,32.6,15.1,62.75
2019,12,17,23,38.23,28.5,27.06,4.21,-1.26,-0.08,-0.25,0.93,1.56,0.6,41.38,19.35,2019-12-17 23:00:00,1,1,1,17.35,36.0,3.5,24.12,17.23,60.33
2019,12,18,0,33.55,35.3,26.61,4.17,-1.17,-0.58,-0.46,,2.45,,51.88,15.98,2019-12-18 00:00:00,0,1,0,41.38,37.05,3.02,19.35,15.23,56.3
2019,12,18,1,43.94,30.51,26.28,4.37,-0.6,-0.87,-0.36,,2.45,,43.88,20.75,2019-12-18 01:00:00,0,1,0,51.88,37.95,2.55,15.98,15.83,60.83
2019,12,18,2,54.34,25.72,26.83,4.56,-0.04,-1.17,-0.26,,2.45,,30.85,40.52,2019-12-18 02:00:00,0,1,0,43.88,26.33,2.42,20.75,26.65,53.9
2019,12,18,3,64.74,20.92,27.09,4.76,0.52,-1.47,-0.16,,2.45,,28.85,42.67,2019-12-18 03:00:00,0,1,0,30.85,24.55,2.9,40.52,31.65,76.05
2019,12,18,4,69.09,17.68,27.27,5.44,-0.11,-1.28,-0.42,,2.45,,26.0,43.85,2019-12-18 04:00:00,0,1,0,28.85,21.6,6.55,42.67,38.65,86.2
2019,12,18,5,73.44,14.43,27.02,6.13,-0.75,-1.09,-0.68,,2.45,,35.88,34.0,2019-12-18 05:00:00,0,1,0,26.0,26.68,24.57,43.85,29.47,68.35
2019,12,18,6,77.79,11.18,26.59,6.81,-1.38,-0.9,-0.94,,2.45,,49.12,33.45,2019-12-18 06:00:00,0,1,0,35.88,26.55,65.25,34.0,27.35,55.5
2019,12,18,7,52.36,24.63,25.77,6.74,-2.26,-0.73,-0.99,,2.45,,54.72,33.8,2019-12-18 07:00:00,0,1,0,49.12,33.2,101.7,33.45,23.2,42.58
2019,12,18,8,26.93,38.08,27.28,6.67,-3.14,-0.56,-1.04,,2.45,,64.07,30.65,2019-12-18 08:00:00,0,1,0,54.72,25.35,122.4,33.8,28.25,37.3
2019,12,18,9,1.5,51.52,27.78,6.59,-4.02,-0.39,-1.1,,2.45,,66.65,37.67,2019-12-18 09:00:00,0,1,0,64.07,28.83,118.0,30.65,27.35,56.65
2019,12,18,10,1.0,66.75,27.92,6.76,-2.58,-0.83,-1.17,,2.45,,62.62,39.7,2019-12-18 10:00:00,0,1,0,66.65,26.47,136.6,37.67,29.43,38.15
2019,12,18,11,0.5,81.97,27.88,6.94,-1.14,-1.28,-1.25,,2.45,,62.65,46.02,2019-12-18 11:00:00,0,1,0,62.62,20.9,110.53,39.7,35.5,57.85
2019,12,18,12,0.0,97.19,27.59,7.11,0.29,-1.72,-1.32,,2.45,,46.83,51.4,2019-12-18 12:00:00,0,1,0,62.65,16.02,33.4,46.02,37.58,110.17
2019,12,18,13,0.0,110.93,28.12,7.03,0.73,-1.26,-1.65,,2.45,,5.15,73.45,2019-12-18 13:00:00,0,1,0,46.83,18.62,2.48,51.4,39.7,124.62
2019,12,18,14,0.0,124.68,27.92,6.96,1.17,-0.81,-1.98,,2.45,,3.75,63.8,2019-12-18 14:00:00,0,1,0,5.15,8.1,3.08,73.45,42.83,108.95
2019,12,18,15,0.0,138.42,27.88,6.88,1.6,-0.35,-2.3,,2.45,,4.35,55.02,2019-12-18 15:00:00,0,1,0,3.75,3.92,3.12,63.8,42.4,92.98
2019,12,18,16,2.51,130.5,27.42,7.25,1.45,-0.14,-1.79,,2.45,,4.33,48.08,2019-12-18 16:00:00,0,1,0,4.35,4.45,3.4,55.02,44.03,88.1
2019,12,18,17,5.01,122.59,28.56,7.61,1.3,0.07,-1.28,,2.45,,4.3,45.23,2019-12-18 17:00:00,0,1,0,4.33,3.93,3.72,48.08,39.02,87.05
2019,12,18,18,7.51,114.67,28.63,7.98,1.14,0.28,-0.76,,2.45,,4.4,47.38,2019-12-18 18:00:00,0,1,0,4.3,3.73,3.33,45.23,31.8,99.7
2019,12,18,19,14.61,86.55,29.68,8.42,0.08,-0.16,-0.87,,2.45,,4.95,57.42,2019-12-18 19:00:00,0,1,0,4.4,3.42,3.12,47.38,35.85,96.65
2019,12,18,20,21.7,58.42,28.9,8.86,-0.99,-0.61,-0.98,,2.45,,5.1,56.02,2019-12-18 20:00:00,0,1,0,4.95,4.2,3.3,57.42,35.73,104.3
2019,12,18,21,28.8,30.29,28.55,9.3,-2.05,-1.05,-1.08,,2.45,,4.15,48.9,2019-12-18 21:00:00,0,1,0,5.1,5.22,3.05,56.02,32.6,80.7
2019,12,18,22,39.74,24.97,27.8,9.05,-1.15,-1.19,-1.44,,2.45,,4.62,45.85,2019-12-18 22:00:00,0,1,0,4.15,17.35,2.42,48.9,24.12,89.47
2019,12,18,23,50.67,19.65,26.9,8.79,-0.26,-1.32,-1.8,,2.45,,23.08,41.65,2019-12-18 23:00:00,0,1,0,4.62,41.38,2.85,45.85,19.35,92.85
2019,12,21,0,2.33,74.08,14.54,8.89,-0.43,-0.2,-0.06,0.51,0.35,1.47,4.03,29.8,2019-12-21 00:00:00,1,1,1,23.08,51.88,5.0,41.65,15.98,99.43
2019,12,21,1,17.09,54.52,15.23,8.22,-0.11,-0.56,-0.24,0.51,0.35,1.47,3.85,27.62,2019-12-21 01:00:00,1,1,1,4.03,43.88,4.97,29.8,20.75,102.12
2019,12,21,2,31.85,34.96,15.64,7.55,0.21,-0.92,-0.42,0.51,0.35,1.47,3.67,35.45,2019-12-21 02:00:00,1,1,1,3.85,30.85,6.53,27.62,40.52,97.2
2019,12,21,3,46.62,15.4,15.06,6.88,0.53,-1.28,-0.6,0.51,0.35,1.47,4.05,36.32,2019-12-21 03:00:00,1,1,1,3.67,28.85,22.17,35.45,42.67,100.05
2019,12,21,4,57.67,12.36,14.56,5.64,1.13,-0.97,-0.59,0.51,0.35,1.47,4.58,39.8,2019-12-21 04:00:00,1,1,1,4.05,26.0,20.45,36.32,43.85,106.25
2019,12,21,5,68.72,9.33,16.92,4.41,1.74,-0.65,-0.57,0.51,0.35,1.47,6.5,40.67,2019-12-21 05:00:00,1,1,1,4.58,35.88,10.5,39.8,34.0,101.52
2019,12,21,6,79.77,6.3,16.93,3.17,2.34,-0.34,-0.56,0.51,0.35,1.47,14.95,28.55,2019-12-21 06:00:00,1,1,1,6.5,49.12,42.0,40.67,33.45,61.55
2019,12,21,7,80.06,6.42,15.27,3.49,2.28,-0.39,-0.17,0.51,0.35,1.47,26.48,31.5,2019-12-21 07:00:00,1,1,1,14.95,54.72,74.55,28.55,33.8,45.65
2019,12,21,8,80.35,6.55,13.71,3.81,2.22,-0.43,0.22,0.51,0.35,1.47,40.02,39.0,2019-12-21 08:00:00,1,1,1,26.48,64.07,87.78,31.5,30.65,41.08
2019,12,21,9,80.64,6.67,15.48,4.13,2.15,-0.47,0.61,0.51,0.35,1.47,47.4,48.25,2019-12-21 09:00:00,1,1,1,40.02,66.65,90.65,39.0,37.67,43.47
