datetime,NO2_target,O3_target,Year,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,sin_hour,cos_hour,day_of_week,is_weekend,day_of_year,SZA_deg,cosSZA,solar_elevation,cams_hourly_aluvd,cams_hourly_aluvp,photochem_index,wind_speed,wind_dir_deg,wind_sector,era5_t2m,era5_d2m,era5_tcc,era5_u10,era5_v10,era5_blh,RH,NO2_satellite_daily,HCHO_satellite_daily,ratio_satellite_daily,NO2_satellite_delta,ratio_ground,cams_hourly_co,cams_hourly_hcho,cams_hourly_no2,cams_hourly_no,cams_hourly_go3,cams_hourly_so2,cams_hourly_tcco,cams_hourly_tchcho,cams_hourly_tcno2,cams_hourly_tc_no,cams_hourly_gtco3,cams_hourly_tcso2,cams_hourly_bcaod550,cams_hourly_pm1,cams_hourly_pm2p5,cams_hourly_pm10,cams_hourly_sp,cams_hourly_aod550,cams_hourly_no2_delta,cams_hourly_go3_delta,NO2_target_lag1,NO2_target_lag24,O3_target_lag1,sunset_flag,NO2_satellite_daily_filled_broadcast,HCHO_satellite_daily_filled_broadcast,ratio_satellite_daily_filled_broadcast
2021-01-29,21.12,1.9,2021.0,91.93,12.3,34.68,7.93,-1.27,0.42,-3.43,0.0,1.0,4.0,0.0,29.0,169.560594749099,-0.9834470859179704,-79.56059474909901,0.07263541,0.06701088,-0.071433082298957,1.3376471881628578,108.2994980598604,2.0,279.8872,278.87964,0.00016260032,2.0152168,-0.64081913,56.92415,93.28985152874073,0.95,3.35,0.28,0.0,17.933896432796722,3.0879364e-06,5.3651386e-09,9.621784e-08,5.220322e-08,1.1576886e-09,1.0417871e-07,0.0015066955,2.924361e-06,1.1059295e-05,1.9115196e-06,0.00646767,1.4528834e-05,0.034655996,3.5403013e-07,4.1426796e-07,5.855726e-07,99074.875,0.98744816,8.387223333333335e-09,-4.654146666666629e-11,26.55,15.37,3.55,1.0,0.9499999999999998,3.35,0.28
2021-01-30,19.62,2.25,2021.0,95.525,11.475,32.21,7.765,0.6299999999999999,0.09999999999999998,-2.455,0.0,1.0,5.0,0.5,30.0,169.30287144991826,-0.982612159503808,-79.30287144991826,0.0726777,0.066992045,-0.07141395643573185,1.9385971959491004,191.63461939398533,4.0,279.254025,278.02734499999997,8.130016e-05,1.9061408000000002,-0.8894408149999999,43.0905615,91.84749101632457,1.385,2.67,0.6000000000000001,0.0,14.217040836347056,4.0437422e-06,6.4142168e-09,8.729191e-08,9.959815999999999e-08,5.9968613e-10,1.2853512e-07,0.00148165005,2.915227e-06,1.1948566e-05,2.67520865e-06,0.00589582875,1.4802958e-05,0.0267918075,3.96832065e-07,4.6355298e-07,6.560251849999999e-07,99015.9675,0.74843533,1.4813292166666665e-08,-1.2734367903333333e-08,19.085,16.585,3.9,1.0,1.385,2.67,0.6000000000000001
2021-01-31,18.12,2.6,2021.0,99.12,10.65,29.74,7.6,2.53,-0.22,-1.48,0.0,1.0,6.0,1.0,31.0,169.04514815073748,-0.9817772330896456,-79.04514815073749,0.07271999,0.06697321,-0.0713948305725067,2.539547203735343,274.9697407281103,6.0,278.62085,277.17505,0.0,1.7970648,-1.1380625,29.256973,90.4051305039084,1.82,1.99,0.92,0.0,10.500185239897393,4.999548e-06,7.463295e-09,7.836598e-08,1.469931e-07,4.168366e-11,1.5289153e-07,0.0014566046,2.906093e-06,1.2837837e-05,3.4388977e-06,0.0053239875,1.5077082e-05,0.018927619,4.39634e-07,5.12838e-07,7.2647777e-07,98957.06,0.5094225,2.1239360999999995e-08,-2.542219434e-08,11.62,17.8,4.25,1.0,1.82,1.99,0.92
2021-02-01,26.52,4.27,2021.0,70.77,11.3,32.48,7.33,1.39,-1.55,-2.8,0.0,1.0,0.0,0.0,32.0,168.77948573560724,-0.9808855485243856,-78.77948573560725,0.07275981,0.0669505,-0.07136904614238,2.081970220728433,318.1150647599055,7.0,282.75488,280.17114,0.0,-1.1042566,1.1627016,15.308752,83.93010363695501,1.63,1.5,1.09,0.0,5.846448878025778,8.6081045e-06,1.34598235e-08,7.869217e-08,2.7588746e-07,9.999999e-15,1.6961886e-07,0.0015431975,3.6049587e-06,9.906505e-06,8.323813e-06,0.0055608302,1.7277343e-05,0.023960073,6.7814193e-07,7.893374e-07,1.1187758e-06,99163.0,0.64975667,3.3950133333333315e-09,0.0,35.58,41.9,11.05,1.0,1.63,1.5,1.09
2021-02-02,23.75,15.37,2021.0,126.8,7.08,29.25,7.88,2.5,-0.08,-2.84,0.0,1.0,1.0,0.0,33.0,168.50863501827587,-0.9799547401337168,-78.50863501827585,0.07280451,0.06692988,-0.0713451246776125,2.501279672487665,271.83283950594205,6.0,281.7893,280.92407,0.0,1.3917713,-1.5297546,25.608704,94.29767545899315,1.63,1.92,0.85,0.0,6.966348697872098,6.9005896e-06,1.0681132e-08,7.440849e-08,2.1364232e-07,1.1682562e-11,1.6773662e-07,0.0014411467,3.1177278e-06,8.372584e-06,5.129057e-06,0.0063436665,1.464432e-05,0.023282334,5.5837296e-07,6.503746e-07,9.2179084e-07,99049.875,0.70812047,2.24563e-09,-1.30656446e-10,10.0,25.98,3.65,1.0,1.63,1.92,0.85
2021-02-03,39.62,2.25,2021.0,120.4,5.11,28.92,8.24,2.66,-0.67,-0.67,0.0,1.0,2.0,0.0,34.0,168.23267625765624,-0.9789838553585792,-78.23267625765622,0.07284713,0.06690931,-0.0713161641792076,2.7430822080280426,284.1375621589803,6.0,285.9944,284.61768,0.0,-1.988183,1.919301,99.50249,91.34249766163998,1.3575,1.97,0.7,0.0,8.29712773846468,4.1214275e-06,7.7315905e-09,6.4149994e-08,8.0947956e-08,1.0204211e-09,1.2473028e-07,0.0016605502,5.700598e-06,1.009825e-05,3.538671e-06,0.0066163987,2.022367e-05,0.028508585,3.994611e-07,4.656515e-07,6.59755e-07,98846.31,0.74135554,-7.014667333333349e-09,5.4631433333333356e-11,41.98,34.77,2.95,1.0,1.3575,1.97,0.7
2021-02-04,32.54,2.26,2021.0,134.83,5.193333333333333,25.19666666666667,9.673333333333334,3.006666666666667,-0.43333333333333335,-1.4133333333333333,0.0,1.0,3.0,0.3333333333333333,35.0,167.94677645967843,-0.9779297028514247,-77.94677645967842,0.07288926999999999,0.06688825,-0.07128049330818392,3.0621268753183926,279.21857820491414,6.0,285.2101333333333,283.9370133333333,0.0,-0.8606704000000001,0.7742398333333333,92.83110666666666,91.9333572396818,1.085,2.02,0.55,0.0,9.187113184682897,3.4090185666666667e-06,6.5097529e-09,5.763100133333333e-08,6.546375733333333e-08,8.736927233333334e-10,1.1317129333333333e-07,0.0015625789,4.638094533333333e-06,9.341496333333332e-06,2.9969763e-06,0.006697782633333333,1.8651908e-05,0.023939871666666668,3.4673266666666667e-07,4.0475168e-07,5.731409833333334e-07,98928.35333333333,0.6487310333333334,-1.4093391555555567e-08,-2.4241578322222212e-09,32.593333333333334,28.93,4.693333333333333,1.0,1.085,2.02,0.5499999999999999
2021-02-05,25.46,2.27,2021.0,149.26,5.276666666666667,21.473333333333333,11.106666666666666,3.3533333333333335,-0.19666666666666666,-2.1566666666666667,0.0,1.0,4.0,0.6666666666666666,36.0,167.6608766617006,-0.97687555034427,-77.66087666170061,0.07293141,0.06686719,-0.07124482243716027,3.381171542608742,274.29959425084803,6.0,284.42586666666665,283.2563466666667,0.0,0.2668421999999999,-0.3708213333333332,86.15972333333333,92.52421681772363,0.8125,2.0700000000000003,0.39999999999999997,0.0,10.077098630901114,2.696609633333333e-06,5.2879153e-09,5.111200866666667e-08,4.9979558666666664e-08,7.269643466666667e-10,1.0161230666666667e-07,0.0014646076,3.5755910666666667e-06,8.584742666666667e-06,2.4552816e-06,0.006779166566666666,1.7080146e-05,0.019371158333333333,2.9400423333333337e-07,3.4385185999999997e-07,4.865269666666667e-07,99010.39666666667,0.5561065266666667,-2.1172115777777786e-08,-4.902947097777776e-09,23.206666666666667,23.09,6.4366666666666665,1.0,0.8125,2.0700000000000003,0.39999999999999997
2021-02-06,18.38,2.28,2021.0,163.69,5.36,17.75,12.54,3.7,0.04,-2.9,0.0,1.0,5.0,1.0,37.0,167.3749768637228,-0.9758213978371154,-77.37497686372281,0.07297355,0.06684613,-0.0712091515661366,3.700216209899092,269.38061029678187,6.0,283.6416,282.57568,0.0,1.3943548,-1.5158825,79.48834,93.11507639576544,0.54,2.12,0.25,0.0,10.967084077119331,1.9842007e-06,4.0660777e-09,4.4593016e-08,3.449536e-08,5.8023597e-10,9.005332e-08,0.0013666363,2.5130876e-06,7.827989e-06,1.9135869e-06,0.0068605505,1.5508384e-05,0.014802445,2.412758e-07,2.8295204e-07,3.9991295e-07,99092.44,0.46348202,-2.825084e-08,-7.381736363333331e-09,13.82,17.25,8.18,1.0,0.54,2.12,0.25
2021-02-07,24.634999999999998,2.2525,2021.0,170.5975,6.055000000000001,20.240000000000002,10.915,3.4250000000000003,-0.2275,-2.87,0.0,1.0,4.25,0.75,38.0,167.07248093100856,-0.9746131379449738,-77.07248093100856,0.07301651,0.066825701,-0.07116269421235562,3.4743089588902203,274.9382540110108,6.0,284.11334,282.982175,0.137462375,0.5685512749999999,-0.7788522250000002,67.27592675,92.73995931992252,0.605,2.0500000000000003,0.2975,0.0,9.630383410102262,3.08953445e-06,5.335430025e-09,4.62920045e-08,7.35322125e-08,4.41091279e-10,1.0391030250000001e-07,0.0014168670999999999,2.9630912e-06,7.401861425e-06,3.11161605e-06,0.0067206369749999995,1.5810441499999997e-05,0.01716360925,3.16906975e-07,3.7075783000000004e-07,5.245592975e-07,98967.42375,0.5004456899999999,-2.102484966666667e-08,-1.3626934970999998e-08,11.852500000000001,18.6625,6.797499999999999,1.0,0.6050000000000001,2.0500000000000003,0.2975
2021-02-08,30.89,2.2249999999999996,2021.0,177.505,6.75,22.73,9.29,3.1500000000000004,-0.49500000000000005,-2.84,0.0,1.0,3.5,0.5,39.0,166.7699849982943,-0.9734048780528324,-76.76998499829429,0.07305947,0.066805272,-0.07111623685857466,3.248401707881348,280.49589772523984,6.0,284.58508,283.38867,0.27492475,-0.25725225000000007,-0.04182195000000033,55.0635135,92.3648422440796,0.67,1.98,0.345,0.0,8.293682743085194,4.1948682e-06,6.6047823499999995e-09,4.7990993e-08,1.1256906499999999e-07,3.01946588e-10,1.17767285e-07,0.0014670979,3.4130948e-06,6.975733850000001e-06,4.3096452e-06,0.00658072345,1.6112499e-05,0.0195247735,3.9253814999999995e-07,4.5856362e-07,6.492056449999999e-07,98842.4075,0.53740936,-1.3798859333333337e-08,-1.9872133578666665e-08,9.885,20.075,5.415,1.0,0.6700000000000002,1.98,0.345
2021-02-09,37.144999999999996,2.1975,2021.0,184.4125,7.445,25.22,7.665,2.875,-0.7625,-2.8099999999999996,0.0,1.0,2.75,0.25,40.0,166.46748906558003,-0.9721966181606908,-76.46748906558004,0.07310243,0.066784843,-0.07106977950479368,3.022494456872476,286.0535414394688,6.0,285.05682,283.795165,0.41238712499999997,-1.083055775,0.6952083249999998,42.85110025,91.98972516823669,0.7350000000000001,1.9100000000000001,0.3925,0.0,6.956982076068125,5.30020195e-06,7.874134675e-09,4.96899815e-08,1.5160591749999998e-07,1.62801897e-10,1.316242675e-07,0.0015173286999999999,3.8630984e-06,6.549606275e-06,5.507674349999999e-06,0.006440809925000001,1.64145565e-05,0.02188593775,4.68169325e-07,5.463694100000001e-07,7.738519925e-07,98717.39125,0.57437303,-6.572869000000003e-09,-2.6117332186333337e-08,7.9174999999999995,21.487499999999997,4.032500000000001,1.0,0.7350000000000001,1.9100000000000001,0.3925
2021-02-10,43.4,2.17,2021.0,191.32,8.14,27.71,6.04,2.6,-1.03,-2.78,0.0,1.0,2.0,0.0,41.0,166.1649931328658,-0.9709883582685492,-76.16499313286579,0.07314539,0.066764414,-0.0710233221510127,2.796587205863604,291.61118515369776,6.0,285.52856,284.20166,0.5498495,-1.9088593,1.4322386,30.638687,91.61460809239377,0.8,1.84,0.44,0.0,5.620281409051056,6.4055357e-06,9.143487e-09,5.138897e-08,1.9064277e-07,2.3657206e-11,1.4548125e-07,0.0015675595,4.313102e-06,6.1234787e-06,6.7057035e-06,0.0063008964,1.6716614e-05,0.024247102,5.438005e-07,6.341752e-07,8.9849834e-07,98592.375,0.6113367,6.531213333333272e-10,-3.2362530794e-08,5.95,22.9,2.65,1.0,0.8000000000000002,1.84,0.44
2021-02-11,38.43,2.022,2021.0,205.922,7.774,28.732,7.302,1.7840000000000003,-0.702,-3.082,0.0,1.0,1.6,0.0,42.0,165.8427843397854,-0.9695670176429718,-75.8427843397854,0.0731877212,0.06674354119999999,-0.07096015990375208,2.557425976562526,255.76886883211384,5.2,285.706638,284.357568,0.4398796,-1.533580032,1.039209848,27.0388682,91.49229957347548,1.514,2.322,0.558,0.0,6.93975559107014,6.76761096e-06,9.618606999999999e-09,6.9258416e-08,1.99417938e-07,1.89277647998e-11,1.5168459600000001e-07,0.00164100984,4.34909348e-06,6.53660616e-06,6.5485534e-06,0.00629728286,1.71052172e-05,0.0250511478,5.59798812e-07,6.52539852e-07,9.24646072e-07,98595.812,0.6418221799999999,1.1770413066666663e-08,-2.5890024635200003e-08,5.846,22.483999999999998,5.56,1.0,1.5140000000000002,2.322,0.558
2021-02-12,33.46,1.8739999999999999,2021.0,220.524,7.408,29.754,8.564,0.9680000000000002,-0.3739999999999999,-3.384,0.0,1.0,1.2000000000000002,0.0,43.0,165.520575546705,-0.9681456770173944,-75.520575546705,0.0732300524,0.06672266839999999,-0.07089699765649146,2.318264747261447,219.92655251052992,4.4,285.884716,284.513476,0.3299097,-1.1583007639999998,0.6461810960000001,23.439049400000002,91.3699910545572,2.2279999999999998,2.8040000000000003,0.676,0.0,8.259229773089224,7.12968622e-06,1.0093727e-08,8.712786200000001e-08,2.08193106e-07,1.4198323599599998e-11,1.5788794200000002e-07,0.00171446018,4.38508496e-06,6.94973362e-06,6.3914033e-06,0.0062936693200000005,1.74938204e-05,0.0258551936,5.75797124e-07,6.70904504e-07,9.507938039999999e-07,98599.249,0.67230766,2.2887704799999998e-08,-1.94175184764e-08,5.742,22.067999999999998,8.469999999999999,1.0,2.228,2.8040000000000003,0.676
2021-02-13,28.49,1.726,2021.0,235.12599999999998,7.042,30.776,9.826,0.15200000000000014,-0.04599999999999982,-3.686,0.0,1.0,0.8,0.0,44.0,165.1983667536246,-0.966724336391817,-75.19836675362461,0.0732723836,0.0667017956,-0.07083383540923084,2.0791035179603687,184.08423618894597,3.6,286.062794,284.669384,0.21993979999999996,-0.7830214959999999,0.2531523440000001,19.8392306,91.24768253563892,2.942,3.2860000000000005,0.794,0.0,9.578703955108306,7.49176148e-06,1.0568847e-08,1.04997308e-07,2.16968274e-07,9.468882399399999e-12,1.64091288e-07,0.00178791052,4.42107644e-06,7.36286108e-06,6.234253199999999e-06,0.00629005578,1.78824236e-05,0.0266592394,5.91795436e-07,6.89269156e-07,9.76941536e-07,98602.686,0.7027931399999999,3.4004996533333334e-08,-1.2945012317600001e-08,5.638,21.652,11.379999999999999,1.0,2.942,3.2860000000000005,0.794
2021-02-14,23.52,1.5779999999999998,2021.0,249.72799999999998,6.676,31.798000000000002,11.088000000000001,-0.6639999999999997,0.28200000000000025,-3.988,0.0,1.0,0.40000000000000013,0.0,45.0,164.87615796054422,-0.9653029957662396,-74.87615796054422,0.0733147148,0.0666809228,-0.07077067316197022,1.8399422886592904,148.24191986736204,2.8000000000000003,286.240872,284.825292,0.10996989999999995,-0.4077422279999998,-0.1398764079999999,16.2394118,91.12537401672064,3.6559999999999997,3.7680000000000002,0.912,0.0,10.898178137127392,7.85383674e-06,1.1043966999999999e-08,1.2286675400000002e-07,2.25743442e-07,4.7394411991999985e-12,1.70294634e-07,0.00186136086,4.457067920000001e-06,7.77598854e-06,6.0771031e-06,0.00628644224,1.82710268e-05,0.0274632852,6.07793748e-07,7.07633808e-07,1.003089268e-06,98606.12299999999,0.73327862,4.512228826666667e-08,-6.472506158799999e-09,5.534,21.236,14.29,1.0,3.656,3.7680000000000002,0.912
2021-02-15,18.55,1.43,2021.0,264.33,6.31,32.82,12.35,-1.48,0.61,-4.29,0.0,1.0,0.0,0.0,46.0,164.55394916746383,-0.9638816551406622,-74.55394916746383,0.073357046,0.06666005,-0.0707075109147096,1.600781059358212,112.39960354577812,2.0,286.41895,284.9812,0.0,-0.03246296,-0.53290516,12.639593,91.00306549780235,4.37,4.25,1.03,0.0,12.217652319146474,8.215912e-06,1.1519087e-08,1.407362e-07,2.3451861e-07,9.999999e-15,1.7649798e-07,0.0019348112,4.4930594e-06,8.189116e-06,5.919953e-06,0.0062828287,1.865963e-05,0.028267331,6.2379206e-07,7.2599846e-07,1.029237e-06,98609.56,0.7637641,5.623958e-08,0.0,5.43,20.82,17.2,1.0,4.37,4.25,1.03
2021-02-16,24.1,1.07,2021.0,199.62,6.23,33.44,6.34,-0.83,2.45,-1.53,0.0,1.0,1.0,0.0,47.0,164.21954374064904,-0.962310813056288,-74.21954374064903,0.07396901,0.067173004,-0.0711811781540687,2.5867740527537384,161.28487844926997,4.0,286.1814,285.47412,0.0,-1.9899683,-1.4062214,37.783417,95.4725321853567,0.89,2.22,0.4,0.0,8.24156735943875,6.928632e-06,1.1407696e-08,9.4017295e-08,1.7482775e-07,9.999999e-15,1.5362946e-07,0.0020778643,5.032033e-06,9.721783e-06,5.7271054e-06,0.006739296,2.095061e-05,0.029606007,5.284972e-07,6.148541e-07,8.715005e-07,98463.56,0.7916126,5.899937000000003e-09,0.0,31.75,32.92,5.95,1.0,0.89,2.22,0.4000000000000001
2021-02-17,21.55,1.8250000000000002,2021.0,191.99,5.16,33.055,11.38,-0.9650000000000001,1.1000000000000003,-2.265,0.0,1.0,2.0,0.0,48.0,163.87943278864878,-0.9606626202821804,-73.87943278864877,0.074583385,0.067685574,-0.07164845745517905,1.857412735010793,119.2403061919916,3.0,286.29333499999996,285.380495,0.0,-1.6556324999999998,-0.6581510349999999,27.580016999999998,94.20457527780326,0.99,1.9200000000000002,0.535,0.0,12.51428380046541,7.5450045e-06,1.06336165e-08,1.297646725e-07,2.2770212499999999e-07,9.999999e-15,1.66265495e-07,0.0019371986,4.482238999999999e-06,1.0656637e-05,6.5240624e-06,0.0065503585,1.8893136999999998e-05,0.0324219435,5.737495500000001e-07,6.67282015e-07,9.461232e-07,98666.185,0.87274615,6.065368600000001e-08,-3.0381201668333327e-12,26.785,19.835,5.525,1.0,0.99,1.9200000000000002,0.535
2021-02-18,19.0,2.58,2021.0,184.36,4.09,32.67,16.42,-1.1,-0.25,-3.0,0.0,1.0,3.0,0.0,49.0,163.5393218366485,-0.9590144275080728,-73.5393218366485,0.07519776,0.068198144,-0.0721157367562894,1.1280514172678475,77.19573393471325,2.0,286.40527,285.28687,0.0,-1.3212967,0.08991933,17.376617,92.93661837024982,1.09,1.62,0.67,0.0,16.78700024149207,8.161377e-06,9.859537e-09,1.6551205e-07,2.805765e-07,9.999999e-15,1.7890153e-07,0.0017965329,3.932445e-06,1.1591491e-05,7.3210194e-06,0.006361421,1.6835664e-05,0.03523788,6.190019e-07,7.1970993e-07,1.0207459e-06,98868.81,0.9538797,1.15407435e-07,-6.0762403336666655e-12,21.82,6.75,5.1,1.0,1.09,1.62,0.67
2021-02-19,23.659999999999997,2.2533333333333334,2021.0,173.6966666666667,5.883333333333334,28.273333333333333,17.393333333333334,0.6066666666666665,-0.3433333333333334,-3.1366666666666667,0.0,1.0,4.0,0.3333333333333333,50.0,163.1902082952037,-0.957234570456804,-73.19020829520369,0.07581202333333334,0.06871108266666667,-0.07256770298909417,2.1036300428623367,143.96735750275167,3.333333333333333,286.1931133333333,284.93929333333335,0.0,-0.3594061666666666,-0.36931467999999995,23.792709,92.10328760011515,0.8700000000000001,1.2433333333333334,0.7333333333333334,0.0,15.954595989498369,6.723438166666666e-06,8.621700666666666e-09,1.3961651133333332e-07,2.0375692333333333e-07,6.748494999993334e-10,1.5899110000000002e-07,0.0018341331,3.6508872666666664e-06,1.0405125e-05,5.261927333333333e-06,0.006191824666666667,1.5954114000000002e-05,0.031395581666666665,5.232605e-07,6.086628066666667e-07,8.630885233333334e-07,98939.33166666667,0.8520883233333333,8.332545022222222e-08,6.220433842222223e-10,18.596666666666668,8.55,4.46,1.0,0.8700000000000001,1.2433333333333334,0.7333333333333334
2021-02-20,28.319999999999997,1.9266666666666667,2021.0,163.03333333333333,7.676666666666668,23.876666666666665,18.366666666666667,2.313333333333333,-0.4366666666666667,-3.2733333333333334,0.0,1.0,5.0,0.6666666666666666,51.0,162.8410947537589,-0.9554547134055353,-72.8410947537589,0.07642628666666666,0.06922402133333333,-0.07301966922189894,3.0792086684568263,210.73898107079006,4.666666666666666,285.98095666666666,284.5917166666667,0.0,0.6024843666666668,-0.82854869,30.208801,91.26995682998049,0.65,0.8666666666666667,0.7966666666666666,0.0,15.12219173750467,5.2854993333333325e-06,7.383864333333333e-09,1.1372097266666667e-07,1.2693734666666666e-07,1.3496889999996669e-09,1.3908067e-07,0.0018717333,3.3693295333333333e-06,9.218759e-06,3.2028352666666665e-06,0.006022228333333333,1.5072564e-05,0.027553283333333334,4.2751909999999997e-07,4.976156833333333e-07,7.054311466666668e-07,99009.85333333333,0.7502969466666667,5.1243465444444445e-08,1.2501630087781113e-09,15.373333333333335,10.35,3.8200000000000003,1.0,0.65,0.8666666666666667,0.7966666666666666
2021-02-21,32.98,1.6,2021.0,152.37,9.47,19.48,19.34,4.02,-0.53,-3.41,0.0,1.0,6.0,1.0,52.0,162.4919812123141,-0.9536748563542666,-72.49198121231409,0.07704055,0.06973696,-0.0734716354547037,4.054787294051316,277.51060463882845,6.0,285.7688,284.24414,0.0,1.5643749,-1.2877827,36.624893,90.43662605984582,0.43,0.49,0.86,0.0,14.289787485510969,3.8475605e-06,6.146028e-09,8.7825434e-08,5.011777e-08,2.0245285e-09,1.1917024e-07,0.0019093335,3.0877718e-06,8.032393e-06,1.1437432e-06,0.005852632,1.4191014e-05,0.023710985,3.317777e-07,3.8656856e-07,5.4777377e-07,99080.375,0.64850557,1.9161480666666667e-08,1.878282633334e-09,12.15,12.15,3.18,1.0,0.43,0.49,0.86
2021-02-22,30.549999999999997,1.215,2021.0,99.875,11.68,18.925,19.564999999999998,0.1349999999999998,0.30999999999999994,-2.24,0.0,1.0,3.5,0.5,53.0,162.13446849135465,-0.9517606053337435,-72.13446849135465,0.077653885,0.07024953,-0.07390673451696719,3.9885795127711767,192.27981780546912,4.0,286.15441999999996,284.53687,0.0,1.75163745,-1.0218802,30.8811645,89.91284934089418,0.555,1.21,0.605,0.0,12.609234974917872,4.20751305e-06,6.1597289e-09,7.7646444e-08,9.860328999999999e-08,1.0924667800000002e-09,1.3509024500000002e-07,0.0016814663499999999,3.17847205e-06,8.424358e-06,2.2520871000000002e-06,0.0057915,1.3582643e-05,0.020101065,3.60672575e-07,4.2120581e-07,5.96301585e-07,98842.2825,0.539047035,-4.460966000000012e-09,-1.6048604533329997e-09,17.015,13.385,2.925,1.0,0.555,1.21,0.605
2021-02-23,28.12,0.83,2021.0,47.38,13.89,18.37,19.79,-3.75,1.15,-1.07,0.0,1.0,1.0,0.0,54.0,161.7769557703952,-0.9498463543132204,-71.77695577039522,0.07826722,0.0707621,-0.0743418335792307,3.9223717314910376,107.0490309721098,2.0,286.54004,284.8296,0.0,1.9389,-0.7559777,25.137436,89.38907262194256,0.68,1.93,0.35,0.0,10.928682464324774,4.5674656e-06,6.1734298e-09,6.7467454e-08,1.4708881e-07,1.6040506e-10,1.5101025e-07,0.0014535992,3.2691723e-06,8.816323e-06,3.360431e-06,0.005730368,1.2974272e-05,0.016491145,3.8956745e-07,4.5584306e-07,6.448294e-07,98604.19,0.4295885,-2.808341266666669e-08,-5.0880035399999994e-09,21.88,14.62,2.67,1.0,0.68,1.93,0.3499999999999999
2021-02-24,32.8,2.3,2021.0,112.4,24.95,21.48,19.4,-0.73,-0.22,-4.87,0.0,1.0,2.0,0.0,55.0,161.41471988938213,-0.9478503227377684,-71.41471988938214,0.078881204,0.071274996,-0.0747675746693437,0.7624303246854757,73.2287761813696,2.0,289.19482,286.73584,0.00016260032,1.2910013,-0.3474769,16.626587,85.3488277165052,0.5,0.63,0.915,0.0,9.785734951091626e-07,9.162716e-06,1.02189555e-08,9.999999e-15,3.7499095e-07,9.999999e-15,1.9748039e-07,0.0013289754,3.1108111e-06,3.6538086e-06,7.650072e-06,0.005678363,1.2529372e-05,0.018108588,6.237786e-07,7.261323e-07,1.0300382e-06,98380.31,0.5063111,-1.3773070666667e-08,0.0,32.23,16.9,2.55,1.0,0.5,0.63,0.915
2021-02-25,31.15,1.75,2021.0,114.435,16.39,28.04,18.85,-2.37,0.014999999999999986,-4.325,0.0,1.0,3.0,0.0,56.0,161.04802917818506,-0.9457717870036491,-71.04802917818509,0.079495579,0.07178795299999999,-0.07518339880932805,2.3901078921817405,83.39810753877558,2.0,289.311645,286.45043999999996,8.130016e-05,1.6550493,-0.5518147499999999,34.617882,83.18214323290908,0.405,1.165,0.5475000000000001,0.0,2.4462085220879795,5.7648205e-06,7.8307414e-09,1.33135589999995e-08,2.0868305299999997e-07,4.962398499995001e-10,1.50491095e-07,0.0012790208,3.13373675e-06,4.5630068e-06,4.4552244e-06,0.00578715085,1.3089771e-05,0.013929642999999998,4.278764500000001e-07,4.99680925e-07,7.079212199999999e-07,98237.56,0.3875248,-7.909158000000166e-09,4.962298500005e-10,25.689999999999998,21.29,30.125000000000004,1.0,0.405,1.165,0.5475000000000001
2021-02-26,29.5,1.2,2021.0,116.47,7.83,34.6,18.3,-4.01,0.25,-3.78,0.0,1.0,4.0,0.0,57.0,160.68133846698802,-0.9436932512695296,-70.68133846698802,0.080109954,0.07230091,-0.0755992229493124,4.017785459678005,93.56743889618156,2.0,289.42847,286.16504,0.0,2.0190973,-0.7561526,52.609177,81.01545874931298,0.31,1.7,0.18,0.0,4.892416065602464,2.366925e-06,5.4425273e-09,2.6627108e-08,4.2375156e-08,9.924697e-10,1.035018e-07,0.0012290662,3.1566624e-06,5.472205e-06,1.2603768e-06,0.0058959387,1.365017e-05,0.009750698,2.319743e-07,2.7322955e-07,3.8580424e-07,98094.81,0.2687385,-2.045245333333333e-09,9.92459700001e-10,19.15,25.68,57.7,1.0,0.31,1.7,0.18
2021-02-27,29.383333333333333,1.9266666666666663,2021.0,131.63333333333333,7.306666666666667,36.34666666666667,17.993333333333332,-2.233333333333333,0.25333333333333335,-3.5866666666666664,0.0,1.0,2.666666666666667,0.0,58.0,160.30776841259674,-0.9414762479978389,-70.30776841259674,0.080724458,0.07281359,-0.07599743512474214,3.1269777746877936,148.6639959780079,3.333333333333333,288.96102,285.49446666666665,0.0,1.5052372833333334,-1.2728528666666667,61.927633,79.88766442457388,0.30666666666666664,1.6983333333333333,0.18333333333333332,0.0,7.488200883213867,2.257608333333333e-06,5.2291192e-09,3.8048772e-08,3.619329566666666e-08,1.4880155000000002e-09,1.0148012333333333e-07,0.0011570867666666667,2.9850513666666666e-06,5.995322333333333e-06,1.0746805e-06,0.005953957633333333,1.3383005666666667e-05,0.010465357666666666,2.3319010333333334e-07,2.7468507999999997e-07,3.8791409333333336e-07,98246.70666666667,0.29475142,7.727171333333338e-09,-8.603129777771109e-10,17.15,25.136666666666667,50.96666666666667,1.0,0.30666666666666664,1.6983333333333333,0.18333333333333332
